/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179197.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179198.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/minuta/SRR1179199.sra.uniq.bam
0	0	0
0	0	0
1	235	11
0	2	13
0	0	0
0	3248	0
242	994	52
4066	3521	429
3284	3854	221
10095	8325	1462
2528	19226	363
0	0	0
15	2	14
496	5893	82
6080	7046	3962
7155	8829	855
252	573	224
6683	9747	806
6339	7585	1245
15342	9324	963
627	6204	10
6462	5217	368
25392	57251	8964
8	135	129
2	73	4
2568	3031	139
0	0	0
67	38	0
13329	22812	13991
8	24	2
0	1	0
0	0	0
0	0	0
26000	24865	1952
504	123	9
4475	1051	16
0	4	0
282	2139	4
6115	371	0
106	30	16
0	0	0
20094	31276	3472
390	703	162
2886	7581	663
18032	28920	1681
0	24	158
2	53	14
0	162	15
0	0	0
28	612	14
0	4	15
2143	3213	448
92	280	46
2286	2372	927
1	0	0
14931	19297	2656
1099	910	147
11026	12425	2115
1	1	0
0	0	0
0	1153	1
23732	41336	3498
5396	2895	66
315	1021	220
12069	10152	1726
1222	1071	327
12694	18391	1415
3569	4569	1528
0	5	0
0	0	0
0	2	1
21564	9186	8305
123	3909	38
0	0	0
0	0	0
6338	6002	342
4	495	19
1	3	246
1918	6580	871
3069	2863	175
2818	3838	371
6	6	0
0	0	0
0	0	0
0	0	0
0	0	0
4363	1474	216
47832	52658	6190
7525	4018	412
2064	3891	489
165	191	35
1329	3629	661
20	44	0
0	0	0
9564	14183	1383
372	438	13
11104	13361	1885
1172	4903	272
0	12	1
1163	10279	719
38901	9832	370
2918	10977	105
1672	1326	84
7938	12494	1316
391	1075	304
60	311	50
21	130	46
5084	7766	254
4	400	0
12031	9466	768
1	3	0
0	0	0
0	2	0
0	0	0
686	1904	89
3	40	0
4	21	5
4	11	0
8182	7249	654
501	618	168
2550	3860	1268
170	1451	120
16935	17411	2825
1	0	0
5681	7177	482
4	46	11
68	2218	2
331	1979	278
48028	75203	1652
6216	6979	3447
5588	24818	2522
1815	1613	497
6124	626	218
40	160	7
45	158	7
8183	6538	1553
1225	1584	318
3279	1731	210
254	277	73
50087	12668	1545
977	2734	287
0	0	0
10843	7386	1913
331	548	24
1524	2978	244
156035	37791	1506
13250	29346	2587
0	0	0
0	0	0
8	5	1
0	0	0
0	0	0
0	0	0
10	13	2
0	0	0
173	277	71
0	0	0
0	13	0
0	2	0
85	39	4
2	9	0
0	0	0
2772	1230	246
15331	7221	2399
110	1509	11031
0	0	1
1780	4860	528
449	395	130
0	0	0
3185	7671	356
2560	4395	650
13758	11669	1516
14169	12220	1424
376	882	52
29672	43183	3550
82	38	0
5204	13854	764
3915	3593	238
15773	6078	266
6765	5327	190
1197	958	48
795	941	81
350	2120	168
1255	4983	262
52	34	86
4356	10417	667
253	3967	45
2	14	4
7	57	4
7921	3674	121
13061	13386	831
1600	3400	161
24111	9709	333
7969	19546	1391
18803	7546	317
5290	19384	2495
3	32	11
6732	26713	4040
5447	12820	4994
8115	8367	2459
700	738	165
3819	5930	44
523	177	8
0	0	0
3	0	0
190	154	52
2	11	40
299	110	42
103	23	10
6	0	0
0	0	0
4	20	0
0	514	158
1	8	0
258	9405	609
16	160	12
54	3378	61
621	3352	8196
478	2944	4177
5709	14969	1887
1880	1882	300
2255	9193	1122
15867	30554	5420
1625	2083	311
743	1572	275
23	48	2
0	0	0
648	1232	574
0	53	1
8	100	0
0	0	0
0	379	153
17	50	12
7	2	66
0	0	0
3	38	7
5684	13165	1336
38	321	85
387	267	133
9	14	5
46	43	5
324	1946	116
1062	877	388
9738	7330	895
60992	31926	4054
192	1221	48
6	8	0
4082	20489	433
0	1	0
3931	13650	626
2245	3547	473
5	654	12
153	92	67
7815	5187	244
103	304	56
22422	55441	3823
915	331	26
4706	1814	151
11844	12595	1572
3	5	0
25500	2744	1
12554	3342	26
40259	7385	36
38517	44577	1736
1164	3978	444
477	1980	176
1127	2736	146
1036	6305	543
2015	862	48
5324	6031	151
0	2139	0
2403	2807	41
125	20626	182
10709	24622	1794
23275	23771	1230
2579	11402	377
9928	32147	2118
10433	10636	1872
4043	8656	1287
13	80	3
4452	9600	915
5757	29270	354
9132	10494	454
41694	40298	11629
13809	10266	1081
283430	84947	330
290720	88946	364
20	11	0
822	166	10
190	77	10
1376	1819	61
2430	567	113
911	40	38
11	263	1
2045	3567	289
4964	8569	418
21349	27758	3225
2172	7857	2191
25504	39245	6586
1891	4983	911
1099	1106	126
221	176	131
15774	26291	3457
118	659	35
1059	1353	85
126	441	71
2	22	31
6120	4178	710
20304	39858	2185
10	1920	194
7369	3409	772
7573	22200	1402
0	1	0
255	30	121
233	277	165
1	1336	26
11887	13128	892
14555	12156	3102
12578	11543	2331
13340	7885	262
10073	10973	817
11577	36014	2284
31673	42519	3920
30307	9388	6451
21368	10681	60
7327	9256	640
179	127	164
39573	48942	6971
4564	25563	17129
2	8	2
20	1745	28
6708	14039	1778
8795	17661	1166
6	163	1
5033	5784	768
52	490	76
395	1406	308
10	6	34
5959	19563	941
13367	23694	1269
1235	1091	313
233	342	65
10142	20564	1115
1	7	0
1	35	0
0	10	0
4	6	0
17	30	1
0	30	0
0	0	0
0	8	0
56	2	0
4	62	0
0	1	0
2572	6539	293
44	891	145
1349	3119	472
18299	23633	5045
538	4521	606
1	7	0
1	0	0
1	0	0
1793	6381	957
3699	4535	638
24423	21824	3070
99	91	4
7204	5443	1103
3585	2689	228
4868	2136	389
42192	4108	806
5010	720	9
48	32	7
1469	1103	114
84	643	2
210	1417	132
5989	8217	817
1546	3252	352
10763	4120	184
3460	1379	189
1532	1938	215
0	58	0
1045	2747	114
7126	3388	140
13981	2828	53
35949	10907	473
581	1145	167
273	600	246
34	33	0
12	97	2
142	919	17
0	0	0
11584	11887	1403
0	0	0
16008	11412	1361
16041	11186	1241
9051	11838	816
136	1591	95
1773	3098	259
2675	5684	418
560	1960	124
1812	2983	217
66	323	12
23	24	51
42	12	8
3896	5404	311
1326	4954	1163
8045	14520	2935
6714	8616	716
21182	7407	679
17233	23059	3734
160	85	102
7	6	3
1331	1143	79
0	0	0
4638	4223	753
16473	19664	663
0	18	0
2058	1126	72
0	0	0
10	201	32
15386	22149	1224
31	286	10
11703	2609	2
89	22	0
8	110	2
2	0	2
1162	208	8
1101	2108	418
160	88	4
5080	2008	26
6090	6899	457
5412	7398	784
6322	3061	460
12236	4361	641
12855	8382	1986
4	22	12
14056	5045	1524
10942	2797	674
2853	324	16
815	2160	98
11289	5345	506
3644	18878	1806
6180	6454	530
3534	2828	86
3688	3073	222
1749	5291	193
797	1556	125
2	154	96
2	356	256
0	0	0
35	16	0
14289	542	477
218	51	93
0	0	0
961	1163	493
66	23	30
0	0	2
256	119	2
0	0	0
0	0	0
0	10	4
0	0	0
2	0	0
2	2	0
61	366	19
0	0	0
0	2	0
318	8994	736
1408	3583	220
243	3038	153
0	0	0
21222	7552	263
13687	6220	498
212	185	70
82	151	45
0	17	0
0	0	2
0	0	0
0	148	0
0	1268	0
0	0	0
4756	5996	771
2	140	2270
3423	16866	1874
15	240	14
125	88	6
35	110	108
120943	16162	1239
1616	2082	256
3769	9721	1122
1520	2860	256
411	2675	42
21709	42749	2417
163	2432	0
389	938	206
0	0	0
0	40	0
7237	1428	603
6316	6794	2492
2780	2874	304
45853	46513	3812
35	270	0
8423	4030	112
15247	31704	4442
5693	8292	513
68	987	17
1024	5559	518
9435	8272	980
54323	8782	20
13091	10477	1142
8329	47145	1722
436	1344	2
0	0	0
1683	31067	2204
4	6	0
0	12	1
634	1652	64
2065	2344	361
10901	22188	2917
14284	27650	4371
2802	4297	847
2	17	8
216	2970	331
2920	4256	208
6	153	0
0	0	0
529	5120	108
2	2	0
9506	39497	778
3769	20867	1040
66	1410	584
32	1443	175
173	156	98
3060	8072	350
1490	4736	1322
1278	944	1172
2056	35895	4329
4588	8886	808
58	295	86
4346	5805	602
7563	16128	2593
519	412	40
1664	4202	777
3375	4706	270
39	4193	30
0	6	0
4393	9537	502
10770	20929	1969
508	6156	623
12191	25304	1410
88	80	10
2974	886	533
3362	40040	1951
498	664	2
1230	6841	123
220700	42433	381
2596	1926	43
131	1322	92
0	1	0
8697	3186	119
8	26	5
315	971	14
965	11326	146
2244	4521	706
8508	2213	964
1752	1935	9
6	10911	0
954	12677	70
903	1965	76
2772	3826	592
89	1396	2
5266	8261	682
249	157	4
109	58	0
1348	4290	836
0	14	0
195	604	78
3517	8675	420
13003	16179	212
927	1880	323
4158	9083	1503
10524	288	428
80	584	46
662	1675	138
0	1	0
223	4336	182
0	122	96
38399	16386	542
6329	4715	487
0	89	0
2	100	0
29462	12933	130
804	1948	1532
7359	5096	1109
0	0	0
2142	515	443
10	4	0
32904	53178	8367
1759	3162	168
6967	10563	503
1528	26746	1020
10652	19105	2658
1	0	0
3130	2306	1766
6136	1009	202
33	72	7
2714	593	480
9615	9364	1398
8	9	0
828	3704	38
0	0	0
48	431	72
0	5	0
187	14745	52
38494	30194	193
3540	922	2169
4595	11380	2688
1731	2931	328
6132	21719	1393
1703	5332	219
6692	12233	2095
10901	20646	1923
12629	24349	3231
5418	18277	1244
5687	3645	17
1	153	0
2	14	2
1383	6655	679
10045	39024	6869
45	86	9
936	2828	537
511	154	55
74	543	22
1217	7800	346
38	2250	156
4185	9189	1001
658	16979	542
18898	24940	6085
126	738	118
2674	3150	106
1176	2913	302
0	0	0
9970	44017	8165
3038	1931	63
0	342	0
16391	3903	687
18442	3556	795
11015	13277	1757
311688	63622	23
99220	8511	424
1861	92	61
15	13	17
11	98	4
17971	67469	1984
490	594	336
0	0	0
710	19288	122
4487	24325	1600
6141	22566	2511
0	0	0
0	125	0
240	3484	111
12222	17243	1540
24196	4755	177
959	346	338
13949	2748	815
665272	51361	58
20122	20298	2762
1673	3505	199
10561	3518	238
47	1543	38
6283	3098	57
3195	5963	1424
1	0	0
9344	13303	1907
3919	3006	326
10	75	11
4581	8212	1842
2406	1142	4
2820	280	30
2	155	36
606	5693	1302
2104	7032	1481
513	34210	380
962	1452	140
2113	11962	975
38745	25268	1933
2	2	26
0	0	0
0	13	29
2	220	245
4	554	165
190	568	319
7186	6024	202
4282	8769	568
7543	3068	170
25	50	228
195	237	13
1	1	0
7957	36951	3985
0	0	0
7	4518	2
270	430	303
6429	1415	86
6730	1503	87
1436	3012	426
32214	95410	4191
0	0	0
8258	40422	2523
42055	12186	3308
3908	11792	1894
6222	11845	2014
5946	2534	72
36	84	6
840	3239	168
1432	2767	312
3669	5363	533
1	4	1
1	0	3
3347	4712	265
102	1125	171
62	162	2
4617	652	86
3493	461	20
37228	110450	4937
2499	2348	1401
2019	1068	105
2460	3204	184
18	285	16
8	79	0
1943	6267	119
3261	10836	138
0	1	0
2080	5963	12
1015	2406	128
1926	9519	100
135	554	7
41632	55948	4470
10	8	0
5109	9500	2929
0	102	0
0	0	0
0	0	0
0	0	0
0	0	1
0	2	4
58	1076	852
0	26	74
15445	46953	5114
28973	19262	3493
2186	1867	245
0	260	0
14519	29669	1886
4644	14547	310
19909	14826	763
4348	32785	759
3975	17995	1279
22	50	22
7843	8362	1472
0	0	0
0	70	94
20	126	22
2	1	0
0	0	0
715	6845	368
0	0	0
0	0	0
0	57	26
0	0	0
1469	1017	50
5	0	0
3375	6431	195
3035	7437	939
234	650	0
6	24	4
6	97	0
11	13	0
4731	5616	604
25091	8867	709
8477	14125	1819
29010	82965	52021
3177	5412	493
14275	6389	1755
3299	1114	117
9498	8494	1251
2062	6795	28
19	42	0
43	176	13
267646	119829	12506
3177	7995	349
249	464	68
132	236	180
12	194	8
403	1582	158
13250	2893	1412
1105	2580	164
0	0	0
2	9	83
0	141	13
12450	29576	5964
1191	77	3711
4292	7345	576
23	50	0
80	1599	42
120	1486	95
0	0	0
0	0	0
0	2	0
124	5002	16
10357	10962	1841
610	429	26
44	33	64
0	2	0
1737	3204	145
142	418	93
7122	7925	733
811	7595	98
2554	4344	368
4013	6152	492
69411	52653	6806
15720	18094	1680
6010	2031	691
1521	3020	334
4	1751	2
5843	12550	762
16291	2557	282
37120	3680	128
5345	11147	942
1053	1247	204
28	334	10
19	318	3
8	0	0
458	1166	69
0	0	0
5106	315	814
403	852	80
148	188	84
0	0	0
2730	3758	544
120	378	29
2	24	51
24	10	2
2	12	0
0	0	0
0	5	1
0	7	4
0	1	5
11318	27632	3260
0	30	0
1195	8481	1740
2821	15319	484
10085	6984	49
5641	3210	300
166	244	38
11	725	2
19974	11587	797
12335	21482	2966
0	1	0
100647	7569	578
89358	146254	44032
192	1266	89
7493	1869	773
3373	4390	343
896	1305	26
2	50	0
76	385	56
729	2563	116
22266	4289	4587
113	289	59
13913	13717	4076
15881	17700	2275
39	38	3
2882	9628	318
277	696	137
10	34	8
2	38	0
0	0	0
614	21635	300
26018	29012	627
0	0	0
14	846	2
2173	23325	232
0	0	0
0	444	4
115211	74256	7392
22513	10486	107
266	449	65
314	782	80
1	0	0
6726	87802	487
0	12	0
0	26	0
64	754	6
1500	1252	53
3627	2587	159
956	238	21
17113	12785	226
0	20	0
22	3429	0
0	0	4
0	0	15
0	0	13
0	0	10
0	0	0
0	0	1
0	0	0
2	10	0
0	2	0
0	0	0
5953	5051	389
93	437	17
104	802	44
84	776	34
23577	15993	1504
279	23038	266
2879	8432	1101
154	1244	0
31932	268	0
3104	12433	525
146	100	0
247	892	0
2	2	0
5656	12943	975
0	1	0
80	7979	61
5991	6309	859
240	3542	104
5360	6375	886
12854	153360	2250
15240	85664	3886
2741	2656	192
146	954	1566
118	743	555
34691	29850	1317
23414	57948	1496
1297	2327	369
5375	5419	422
97	243	18
19	184967	5
0	549	9
1	3	0
415	1566	95
191456	55056	1423
1249	3821	28
26	50	8
3149	600	58
705	401	326
69082	12066	4167
25342	8508	287
27698	8376	376
34	91	13
76	124	60
15	4	0
5252	5073	280
5792	4543	1710
4540	776	47
23	1798	67
44	1	5
6060	3202	381
0	0	0
0	0	0
2141	1511	100
8834	44069	6943
5	302	5
0	0	0
6898	19308	2048
12077	14284	1398
1287	259	1592
1332	2232	2215
0	4	1
0	3	1
0	2	0
0	3	2
2	0	0
0	0	0
0	0	0
13	10	6
8	4	0
78	458	10
66	181	4
0	0	0
569	6105	86
8727	12955	948
46	1225	36
1506	2948	659
1	20	0
10838	24560	1121
10468	5558	279
3439	2632	1066
7719	6088	3811
504	1003	473
18187	18189	1105
300	1548	50
0	8	2
0	0	0
15063	5271	386
135	135	8
1180	269	117
8652	4343	1195
6	12	3
3484	9211	827
55423	68639	8624
29055	42813	4820
5	3	0
4	4	1
45590	51422	6976
13016	9196	743
12846	3847	32
11944	3650	66
292	8368	333
246	937	167
0	0	0
0	4	0
3262	4823	230
54	122	4
2219	1994	884
0	0	0
0	2	0
4	52	1838
0	0	0
5688	3512	688
3620	6218	861
0	0	0
3576	2908	1192
9	2	1
30654	29974	2425
47599	63586	5787
4	6	0
3098	7491	222
5512	12681	577
48	3787	223
1302	6709	1692
558	1570	610
133	518	2
9731	67466	4
11	57	5
5313	6924	805
24	80	26
0	0	0
13597	13628	3046
12721	29164	2298
9623	23887	1408
48	56	3374
20978	5139	14924
3139	3156	479
301	149	271
32946	14491	1459
0	0	0
140	324	120
494	1099	87
50	795	32
2609	6299	926
2884	5058	401
37284	19560	1653
18092	569	293
1649	30	15
672	2896	298
42	1797	32
37	1360	67
77	410	829
4361	6850	917
82	308	41
40	20	15
0	1	0
315	263	11
230	1479	56
1463	4063	292
1708	2926	230
4	7	90
3491	3727	215
3648	5490	617
2086	7978	1114
2939	3514	503
0	45507	40
5758	4858	400
6910	6410	540
2334	5787	953
2953	7022	853
16	2	0
651	1223	388
1522	8208	1079
5813	8070	1368
4092	13568	1210
18	16	320
0	0	1
2120	1738	352
23	154	634
8	819	124
264	536	155
1059	5919	472
1731	2590	1254
64	53	29
554	2675	367
1458	28497	54
5	4	0
0	0	0
3963	1405	14
723	1922	924
1848	14186	1074
2986	8902	1463
23567	10179	3743
8621	11779	867
5583	5239	0
0	0	0
643	2478	1125
4	2827	0
0	77	3
114	3156	846
4596	4644	423
88	707	12
109	1100	30
11925	56945	1892
8543	18136	5081
434	4504	682
12664	59600	636
100	615	135
3423	8822	601
1409	7106	1469
684	6493	224
168	803	7
3026	3795	468
23467	415	7
40	135	0
0	1	0
2936	6267	1190
76	1147	244
3819	4173	364
7499	7796	631
686	138	366
2922	1206	2698
14	26	18
4831	5465	425
672	1111	11
60502	4374	226
7969	890	222
319	468	61
74	53	7
3093	20180	86
26	525	34
863	716	244
35845	21514	407
3970	3938	203
7034	21806	1363
45925	166157	120
1392	287	320
15660	20413	766
19609	27701	1432
9876	4296	579
0	194	2
2	2	0
0	10	0
7075	3474	387
5028	10907	1606
1644	4234	365
0	218	1070
609	755	50
1181	1246	60
829	826	144
365	7872	936
0	0	0
18	1328	4
0	0	0
0	7	25
6	11	4
148	16736	50
0	2	0
6	33	1
25986	52387	4410
19265	37627	2092
684	1807	273
9979	17165	2047
0	0	0
156	4177	4
4707	5806	956
2099	2940	101
811	1348	118
0	4	0
14	67	6
2657	1898	212
5689	10343	452
5207	9431	319
16	13884	525
8207	13716	316
7244	24111	1794
4399	4585	281
0	0	0
73	653	0
0	0	0
154	202	14
6674	10653	476
3950	4900	351
15982	9525	8105
2	0	4
1233	4627	642
287	2237	155
0	0	0
0	0	0
497	1600	178
7	116	0
10	250	0
26	99	5
44	363	12
6958	7775	1140
4257	8599	384
102	308	34
0	2	0
2994	3214	743
7644	5429	263
468	1902	40
856	10050	235
0	1	0
2	3	0
1233	1917	408
4982	3468	875
2463	4171	364
7789	2370	20
4927	3910	493
16	74	2
3	18	1
102	802	28
2623	6172	555
6164	14733	1388
231	276	133
0	0	0
0	2	0
20	6	291
5520	8352	274
8812	7677	2147
178	429	26
127	93	3
263	164	6
8127	11130	1020
450	4149	143
0	0	0
2381	12759	1148
366	1410	86
5590	3578	246
1249	2161	125
41	1109	2
0	6	0
14	4	0
2	13	2
10	36	0
2	82	0
10464	12762	1387
212	4983	334
14995	13458	1842
14608	9414	219
7023	9742	1035
1723	344	2
3170	5456	686
0	18	0
0	2	0
1293	5223	1202
2118	604	212
2939	608	39
1024	4573	222
2556	6555	558
2	2	0
6687	21329	1789
0	12591	0
1083	3944	297
98	2429	3
1665	6817	76
0	0	0
52	709	46
13985	56017	3859
5357	5457	52
1	0	1
13922	19528	1971
619	1822	54
22825	43587	5244
2416	3404	345
840	7439	150
2635	3826	373
3523	3583	274
7818	7277	1007
4541	1769	224
318	2992	337
3395	7631	1146
1544	5564	407
10487	16604	1713
3333	9982	659
1005	3650	666
127	11357	0
28	49438	67
0	29	0
4021	6259	220
733	2156	104
3742	532	38
33	74	5
370	241	47
2	14	0
0	38	44
4245	15951	1526
691	2908	2139
0	0	0
0	1662	16
207	879	55
70551	3304	948
7	1	0
0	0	0
0	0	0
0	0	0
0	0	0
31	50	1
7010	7270	1601
13369	8808	2363
28	4496	30
0	0	0
44	451	107
8962	9919	1679
16691	9318	1086
243	858	11
5054	9051	652
4904	7965	337
38101	14442	158
2040	13663	66
0	3	0
2	12	0
0	0	0
213	1015	251
3664	4155	186
1	0	0
60	984	86
24476	7907	376
25898	10496	830
8	40	0
4	3883	0
0	24	0
2	7	0
16	144	2
2548	19388	550
1162	2827	132
3051	4078	352
1262	7098	918
2402	421	18
1524	2528	162
0	2	0
5529	6806	1726
8735	15579	2630
645	2815	143
0	0	0
7985	13310	4912
5596	6641	451
5894	4666	468
2	2	0
1604	1984	308
153	291	36
1232	1066	86
53	8	0
4605	8830	652
2814	9319	1376
2139	425	870
0	3	0
2	24	878
32	36	14286
2810	1779	9
13251	25876	319
3	1	0
12150	18023	2401
9741	6314	156
626	2205	12
0	1	0
9732	17601	3147
12620	8169	714
12095	6936	434
1910	3937	236
0	2	0
5691	880	1467
40792	66623	8408
934	5742	105
0	8	0
6117	5066	12
2218	3008	174
8163	14857	812
110	2911	141
69	24	0
18	318	0
0	0	0
4597	235	256
15495	10231	219
0	1	0
878	3752	3526
0	0	0
8210	10891	989
0	0	0
131	297	312
0	0	0
0	2	0
9956	5840	14268
6009	4229	6419
2740	8609	813
0	0	0
4988	3480	252
5219	7350	791
0	0	0
2	58	10
0	0	0
0	0	0
0	0	0
52894	3707	8
15267	5992	192
4328	7318	108
0	0	0
2817	1377	67
2004	51628	1480
1082	359	1391
0	2	0
0	2106	9
2	12	2
4144	13584	1034
647	62	88
1530	5625	314
34	1294	11616
1	5	57
1	1	102
94504	135119	8613
0	4	280
13	9401	66
30	114	6369
8197	14243	1731
88	134	11
3744	3067	742
1257	3288	668
2203	3064	251
0	0	0
626	484	2780
8	352	2
0	0	0
0	1083	8
0	122	0
1580	4461	404
24677	80455	6439
7188	506	1404
74	517	85
147	1646	127
13353	13867	1685
0	3	0
479	1018	113
6	20	4
1	0	0
3555	329	155
0	4	0
5963	46453	3691
3394	21022	2172
2672	12627	672
18	114	14
1	0	0
17584	22147	4908
2583	964	316
6687	9712	1320
0	10	0
2	0	0
0	0	0
4	4	0
689	1578	136
12576	13051	1070
12	2356	646
21214	65412	2946
11988	6026	972
131	137	32
13892	13173	1292
25516	49421	1782
9340	22028	3161
8624	22510	2697
232	363	46
3597	6251	1002
1390	1773	129
2807	3763	278
8417	8871	4662
923	5554	306
21367	15998	3212
455	726	96
14842	27806	5157
0	1	0
0	0	0
7332	13648	2610
3150	5617	523
613	3120	177
482	8923	435
15558	13773	198
3287	11114	1289
0	0	0
0	116	70
729	477	422
0	0	0
7946	2383	204
1830	10994	243
18	8093	66
31	8511	0
36	84	259
0	1	0
1932	8167	170
80	2560	5
2	290	2
0	0	0
0	798	0
0	0	0
0	0	0
1968	28324	2402
0	0	0
0	0	0
8281	29678	4123
12	181	8
29856	23768	754
23762	13674	1012
34	68	52
163	181	4
0	0	0
98	1314	2
3210	3396	649
5831	8894	2000
0	1	0
6653	1958	42
7176	309	9
0	0	0
10	30	0
5819	30042	872
0	0	0
1583	2780	4
12961	3472	256
10604	10838	475
8226	10873	743
1609	4717	238
0	93	0
12	22	0
4894	7435	1714
3715	10809	515
16542	10829	3766
118	5881	176
0	50231	2
6	16075	0
247	1787	0
526	1759	0
14901	2643	12
1738	9117	325
32	913	0
3411	3305	111
130	1906	6
348	5858	196
0	0	0
7	131	0
2417	4712	539
0	4	4
0	0	0
2	36	27
964	1160	234
3238	3251	656
1366	2282	203
9369	10811	847
388	4802	31
43	87	0
3553	1335	4
0	0	0
1133	1393	930
23722	50161	7307
10069	21940	3830
11636	6953	1336
7704	25670	4416
2443	4618	384
9399	6170	1613
103409	17233	8859
0	0	0
0	0	0
430	34	64
0	34	0
1	12	3
4632	7700	574
0	0	0
100	718	2
956	1500	68
2812	2836	61
0	4	1
13	7	3
2367	364	854
1363	6409	315
130	58	58
0	1	0
3352	1744	1397
2634	2750	261
0	1	0
6	7445	6
0	0	0
0	27480	56
10678	25709	1825
6	2727	3
120	790	520
3	338	0
3096	8487	970
764	2699	1180
0	2	0
3163	2929	591
2	145	145
42137	4374	219
0	2	2
37142	44160	6375
2	0	0
12365	1729	88
3894	6391	565
289	944	42
5897	5022	422
21023	12780	1438
6655	10907	349
30193	32519	3923
4	11	2
872	16859	879
0	0	0
2963	13773	700
0	116	0
0	0	0
0	34	0
2080	1373	185
6441	8947	1452
9	46414	0
10450	16929	1535
48733	55399	3693
13976	19823	1620
868	42531	243
0	0	0
2706	15727	949
34641	9198	10139
31	1576	23
2818	3118	258
339	536	128
0	0	0
9681	6907	1172
967	1490	320
3751	19260	2471
28240	7510	102
10236	14687	1467
108	6843	0
12554	13894	2208
108370	13663	443
108369	13663	443
6754	2924	311
4703	10613	2141
4888	10338	610
8058	28198	1262
0	0	0
2	0	0
5872	8302	898
13312	40700	1084
104	1746	61
690	6026	177
327	4659	101
88298	18130	22
1468	6511	1063
2519	8361	613
4110	6319	480
2252	2347	231
14536	57325	13544
6688	9891	1057
25557	11709	2709
4966	16436	1254
1900	18414	2802
2	7	2
778	2556	612
0	0	0
6593	4026	344
8903	6124	282
16851	4883	85
2	112	365
16	45	17
649	2035	3
2	4	4
450	2964	156
126	994	1892
3837	238	253
4239	18169	920
19	87	13
20580	1419	6
6306	9670	664
19456	9620	553
24052	11277	840
7413	2018	240
4552	8049	1182
0	0	0
127	592	2
0	0	0
0	4	2
5042	8825	371
2652	4688	250
135	379	13
102	35197	990
1	1	0
3772	35448	9998
0	0	0
28684	35647	6111
3064	17847	7627
0	0	0
1642	3633	297
9666	13278	1874
36	158	95
2	41	0
5531	8943	471
10587	12368	1013
40026	27592	5430
0	0	0
3330	3570	955
0	0	0
301	105	29
188484	173241	17434
1620	2437	148
4632	15196	672
267	890	27
2711	6761	709
122	6418	72
17885	18435	5015
4874	10929	869
1	3	0
6	86	2210
2	18	5671
0	5	0
25234	308451	13441
0	0	0
7970	36053	2267
40806	30576	4101
9279	23225	2632
10	851	7
4	29	0
3192	5530	616
2819	4888	302
132917	27054	130
3863	8415	940
912	3247	770
5197	9206	990
37	24	0
14463	5768	340
222	120	538
849	2997	374
1872	4517	246
16943	5439	55
13131	18159	3614
4560	3383	165
2010	7964	508
44	414	119
145	542	100
28866	16231	2958
92	149	83
8	186	7
494	1622	28
112	75	5
24909	40567	2513
26963	46107	4157
2	91	0
1808	1593	138
0	96	144
0	0	0
0	2	8
188	128	6
2356	2998	942
0	204	0
8	33	4
4982	4371	685
4033	12924	538
4682	3674	393
44931	81361	1269
300	94	329
17826	15219	1382
506	2822	29
126	431	20
15944	38169	757
0	0	0
6498	8415	1882
116	199	88
1946	3909	188
100925	28530	4852
18629	5782	150
726	784	94
86052	10859	281
17254	4035	306
23590	5061	457
13926	11650	807
74	70	46
3945	188	733
73054	214055	13295
3006	3367	4798
7517	6520	719
2	4	0
26075	9308	564
11523	30477	5115
0	2	0
8	929	260
0	0	0
1583	2287	334
38	882	244
9243	2663	1668
23	2	4
0	5	0
1728	4128	463
173	3574	308
10303	35964	2722
585	2863	27450
2	4	1
1	40	0
3918	10371	1348
2228	4128	142
2493	2234	267
2244	9558	491
731	2574	175
3612	4061	269
84	427	78
0	0	0
8901	23291	5224
3392	11470	642
0	3	0
43	200	2
12221	2143	6
142	131	709
0	0	0
0	2	0
14886	44151	4589
6272	8120	1092
21	0	1
0	31	0
1150	375	84
27	28435	5588
32	54049	16359
1553	17360	1107
3084	3834	1393
2119	4205	462
105	417	15
3507	20477	2040
100	714	3
40672	17134	547
4592	3922	373
18331	25378	4484
1	1	0
0	0	0
0	2	0
186	91	8
19	83	4
12	262	33
808	15513	539
1349	9511	1040
0	0	0
0	8	0
28	117	8
302	1353	178
883	1642	162
9236	17694	414
2207	6380	454
8	16	2
1218	1938	91
4191	7619	1076
12345	44923	2798
687	4355	117
34679	15052	2590
54282	15934	3485
10	120	0
21	1528	2
0	171	4
1102	4077	207
10128	14887	1083
72	472	20
0	2	0
1259	1867	22
40478	7359	671
3877	1298	545
16622	22074	2950
12966	14879	1642
8481	19955	721
8372	4128	1283
951	1990	99
392	464	105
1	118	281
1	2	17
0	0	0
8326	10843	611
23511	43310	2718
8599	13891	1878
149	619	243
11275	19497	2457
171	355	146
3052	2670	638
0	9	0
0	0	0
15513	21366	4116
1	1	3
404	489	295
9041	16911	1031
4687	15246	932
1137	1956	163
8378	10862	619
985	84244	8343
12	335	1
22834	19651	757
1167	4962	549
1520	3084	336
0	0	0
1413	3741	179
61	54	10
696	140	75
396	6438	249
81	2012	567
1	5	0
15	14	31
3210	5860	1019
12442	14365	4449
0	0	0
2745	4712	219
2580	7579	576
26	1109	4
758	6923	249
299	5381	18
92	536	0
0	30	16
0	3	0
182	789	95
