/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174772.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174773.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174777.sra.uniq.bam
0	0	0
0	18	0
0	0	0
56	263	0
105	178	2
13	12	2
17	41	0
0	8	0
6	1	0
8100	11101	125
9000	19049	182
4701	9419	75
7222	8388	282
0	4	14
8	7	39
0	2	0
8	10	0
4	32	8
12828	19224	182
591	2051	18
13552	11259	171
0	0	0
2	0	0
17796	15526	287
5110	3848	152
7	18	0
7	4	0
0	0	0
0	0	0
0	0	0
2	2	0
249	4535	46
0	0	0
0	0	0
0	1	0
0	2	0
2	4	0
52	278	3
2	0	0
0	0	0
0	0	0
1891	450	0
2	230	0
15206	224395	164
2	16	0
0	14	0
9433	5435	33
0	0	0
1007	1039	14
21	4	0
17	38	24
0	0	0
14	8	0
0	0	0
49043	24725	492
3770	4201	16
0	0	0
204	0	1
0	0	0
784	492	22
0	2	0
0	0	0
2010	4352	66
0	8	0
0	0	0
45	307	4
0	0	0
8	62	0
4	10	0
117	74	0
46026	31484	200
8	230	5
328	244	4
1992	4225	80
0	0	0
218	213	14
12377	7870	163
4	475	24
78	44	6
0	0	0
2386	616	2
0	0	0
14916	8036	44
18492	10182	109
1339	943	16
6603	7684	134
0	1	0
379	253	7
5837	3362	37
60	72	0
0	1	0
12763	7618	68
52	45	0
4	5	4
3075	4778	44
7805	17652	55
0	1	0
59	73	6
45	295	4
0	0	0
0	8	0
1925	36	1
22781	14970	106
0	0	0
1	0	0
153	47	0
4301	5881	90
0	13	0
0	0	0
97063	25536	440
431	758	14
8576	8521	145
0	1	0
190	137	1
0	0	0
90	46	2
500	780	3
10405	9106	128
3291	4870	46
4659	5605	77
36940	12041	77
831073	707558	4608
2	2	0
2	1	0
13711	14348	157
0	0	0
571	416	94
8766	7193	64
0	2	0
0	4	0
2	4	1
7945	11528	185
0	0	0
7	26	2
0	0	0
11790	5899	40
0	1	0
0	4	0
6266	6286	148
49494	47142	344
49844	48553	352
388	332	14
3816	6475	74
0	0	0
0	4	0
402	673	4
2148	3055	24
4332	3565	53
0	12	0
5658	1623	34
67854	3826	32
10670	18536	259
4	5	0
81395	33708	204
17488	13618	123
612	333	6
255	298	45
0	0	0
481	482	4
20	14	2
1077	634	2
1	0	0
0	0	0
0	0	0
14	185	4
0	4	0
31	643	18
0	2	0
23927	26003	296
114	750	10
148	159	8
6326	5048	75
7885	8307	76
0	0	0
15985	10958	200
0	0	0
1052	1363	370
9937	33834	266
8605	15466	208
12060	16396	229
0	0	0
13409	27151	156
1533	1326	5
234	526	6
0	0	0
13949	10511	187
3588	6649	104
84	776	3
0	0	0
0	6	0
0	0	0
0	0	0
0	0	0
6095	9546	146
7024	8673	75
12437	15801	207
7269	12833	201
8178	16107	184
556	849	110
13574	29907	310
8919	7066	179
2	1	0
127	4035	88
585	4188	64
1407	6528	2
0	0	0
0	3	0
0	0	0
2570	2028	30
9	10	3
0	0	0
2	152	168
0	0	0
0	4	0
0	0	0
0	1	0
80	17	0
10262	8007	160
1	0	0
3	1	1
857	984	19
0	1	0
0	0	0
0	0	24
0	0	0
0	0	0
617	9838	0
0	0	0
10	12	2
36	84	325
336	0	0
0	880	0
0	82	0
0	0	0
1079	2	6
538	1	3
78	82	0
1841	4127	60
13714	9451	146
2	0	2
0	0	0
0	0	0
0	1	0
0	22	0
0	0	0
0	203	0
0	2	0
96	1612	0
1	2	0
37	9	0
0	0	0
0	0	0
100	44	2
6	26	0
10785	5476	42
9056	5207	55
0	0	0
2	68	0
0	0	0
0	0	0
0	0	0
2922	3305	56
5747	6259	75
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
9657	13021	91
1797	18610	94
6438	7819	260
110	121	4
2756	2260	23
2	4	1
180	23	1
5	8	0
1	55	0
47305	34954	671
0	0	0
0	0	0
0	2	0
0	0	0
3367	9281	16
0	0	0
0	0	0
0	0	0
10	114	10
18439	22739	273
12664	14440	171
218	365	22
56	45	0
90	730	16
38441	56945	538
1	701	0
22421	20902	292
111	1144	4
199	21	1
2	4	12
1043	647	35
1000	1576	33
212	434	21
15	46	2
0	2	0
0	1474	2
4135	1811	40
0	0	0
0	0	0
18	369	348
0	4	0
0	0	0
2	2	0
1993	1552	15
10238	11019	186
16376	8258	291
0	3	0
0	7	0
0	3	0
0	0	0
153	1645	6
3681	5584	35
17968	11512	126
327	570	22
0	10	0
0	1	0
0	0	0
1	476	0
2	0	0
20	13	1
2	0	0
37281	498	73
0	0	0
3	0	0
0	0	0
0	0	0
0	10	0
0	0	0
0	50	0
0	2	17
1536	2065	34
18	0	0
1126	5024	99
13680	6900	143
8457	10250	74
2	0	0
4	2	0
711	474	16
0	0	0
5216	1377	48
130	142	8
14	196	386
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
50	581	89
0	0	0
68	180	0
0	0	0
0	0	0
477	4	0
525	0	4
781	398	5
22	20	0
4	66	0
0	0	0
2236	2143	7
154	271	3
1992	2536	24
69	233	6
1219	1698	80
1632	1063	20
717	764	38
137	561	55
3571	3083	32
2	0	0
0	0	0
13141	1062	69
0	0	0
0	0	0
1053	1912	31
0	0	0
1927	3648	84
13	47	27
6752	6949	110
3913	3932	68
1	1	0
23236	28996	576
3093	4027	42
307222	422890	2697
94	1312	30
2	10	0
0	8	402
2	8	0
0	0	0
2091	15723	14
1420	2679	43
2	67	0
30	452	12
6613	7476	91
82599	21472	146
0	0	0
3061	2055	23
88	53	0
4667	4036	48
7661	6022	72
2	4	0
0	0	0
2104	32	6
721	1560	37
5723	7681	190
721	543	85
57	37	0
2034	2925	22
0	2	0
0	0	0
33044	42230	409
21192	10854	95
148	17	11
3675	257	14
164	210	2
1192	820	9
67773	140656	281
1	1	0
4	0	0
27431	1279	9
13233	8221	108
16955	23813	280
2	1	0
9513	8100	118
44727	28233	757
182	46	5
5963	4052	30
11653	10320	165
7756	22218	343
13765	10991	268
4522	6792	57
6898	6490	66
12108	6075	20
204728	27853	460
7743	8686	321
18891	13010	232
11215	12223	380
2	4	0
6367	6830	83
178	18	0
0	0	0
2	0	0
0	0	0
8	6	0
8	282	4
11	7	0
2	0	0
0	0	2
1	0	0
0	0	0
0	0	55
1030	1054	12
2	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
9233	12272	182
3304	3200	58
46	386	34
11382	15011	89
32	390	0
6590	5957	132
0	2	2
0	0	0
0	0	7
0	0	0
0	0	0
382	4912	70
56613	111132	1056
0	0	0
15	28	2
3592	1440	119
0	4034	0
61	334	0
0	3	0
1	4	0
0	0	0
0	0	0
0	0	0
0	4	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	2
0	2	2
0	0	0
2	0	0
27884	29812	476
4	70	0
19080	40127	380
7116	5307	60
11913	15300	134
9440	1385	151
7994	9634	88
40	180	2
0	0	0
0	0	0
0	36	0
0	0	0
10	20	0
0	0	0
893	1214	22
2532	5731	110
218	45	0
2783	6868	73
2	6	0
0	11	0
0	0	0
0	0	2
0	0	0
0	2	0
0	0	0
9594	9019	180
48528	37396	468
24741	20642	169
641	595	6
1773	4355	78
32147	38488	684
2536	586	20
0	0	0
0	0	0
13697	11076	281
0	32	0
0	0	0
0	0	0
28	0	0
154	66	0
239	4	0
42	0	0
17	1029	0
639	1177	50
4375	4765	32
694	147	11
0	14	0
0	467	0
114	2	0
0	0	0
0	0	0
0	0	0
0	0	0
178	12658	100
3713	8551	108
9462	10593	168
9290	6612	136
5325	4792	77
2009	1568	31
1134	8721	99
861	7909	61
9	8	0
1434	7374	34
21	20	2
0	0	0
0	0	0
13654	13392	92
481	447	1256
0	2	0
208	49	0
1388	1856	10
0	0	0
0	12	2
2	10	0
8089	8675	128
4741	3007	110
0	1	0
78556	31992	452
2982	6752	66
27	1304	0
126	14	6
0	2	18
10	2	2
24	83	0
73	4	0
5534	9959	201
0	0	0
0	4	0
2	1	0
9696	8147	111
1736	156	0
5146	9171	150
37	24	0
50042	30076	646
96	327	9
9976	14804	297
27499	23623	395
0	4	0
0	0	0
4	7	0
0	0	0
0	4	0
2	8	7
0	0	0
10448	13308	248
2	6	1
0	0	0
45570	58213	996
1630	759	16
2	1	0
0	0	0
0	2	0
8	4	0
140	198	8
18	18	12
5557	17939	524
192	796	12
6546	14140	134
1	25	0
11491	12816	168
8674	8374	132
95885	9327	133
6693	7192	62
4693	19676	281
879	613	77
18598	23244	219
149	202	4
12494	24974	240
4422	10322	153
53855	17555	185
198	293	2
493	443	2
150	192	0
77	91	110
0	0	2
615	314	12
8317	6671	58
41407	16737	320
22304	41334	582
0	0	0
2	0	0
0	0	0
2	33	2
8	4511	55
9	55	0
67	16	2
10365	6899	222
8	4	2
1801	13442	293
2	1	0
3472	6125	68
1148	2415	77
2	0	52
2	4	0
2	121743	3275
6345	68	3
4	79390	958
0	3055	18
20748	19161	214
332	67	2
36332	18080	187
0	0	0
30570	3104	36
484	952	12
0	179	0
0	676	2
0	68	0
2	3663	0
0	4	0
0	1638	0
0	0	0
0	0	0
0	23	0
0	0	0
0	25	0
0	6	0
0	100	7
0	0	0
84	556	0
1012	1675	200
5	39	7
107	353	31
1396	1129	8
0	1	0
3118	29942	182
0	3	0
2285	14100	41
23	265	21
28513	46946	1091
12203	10710	179
9086	7472	103
1600	1626	20
3594	2711	48
0	2	0
260104	548448	4320
263	22	1
35	69	8
2	2	1
91	184	2
0	2	0
540	158	0
2	0	0
590	686	32
3	2	12
615	127	5
6916	1446	6
64	77	0
2	3	0
6207	6558	164
14205	23988	296
356	444	20
7997	2381	71
5837	79	5
0	0	0
596	548	71
1684	548	36
95	124	2
514	759	26
20	6	0
11592	12670	181
38	778	136
3815	6804	131
128	662	12
1580	1948	22
13	26	6
12	119	55
5236	6096	124
2538	837	169
0	0	0
556	2862	23
2422	4668	43
35	20	0
2028	2229	54
34	442	1
113	47	0
1	4	0
4364	8989	0
12	17	0
33	116	0
11	9	2
2504	5123	70
43116	37018	548
1	2	3
4830	892	6
1373	1516	148
121	0	0
0	0	0
88	271	5
0	0	0
32	307	54
2750	1766	86
1	17	2
788	521	185
0	2	0
31219	51253	861
0	0	0
9937	4191	34
4600	11012	220
9370	21320	238
5701	7024	113
4422	6712	118
334	1659	12
12428	462638	2652
0	28	0
0	1	0
0	0	0
13	29	0
1692	2173	18
8170	7183	50
0	3	0
16339	53272	738
0	2	0
0	0	1
6347	6830	73
28350	27811	424
10124	11565	58
12977	10151	243
8	1	0
3	150	4
4281	8367	86
24575	1989	19
574	333	0
10216	4921	46
2535	338	23
7430	11957	190
6345	7584	125
63	42	0
10443	10263	314
634	5564	22
10705	14950	180
4433	6816	360
0	5	0
19	238	4
0	0	0
13542	11471	199
63	1942	179
5743	6693	102
5847	15044	206
674	2169	43
20073	21700	321
25575	20458	348
1367	4632	20
1461	3694	137
2942	5607	53
17560	15554	72
11447	10005	29
32448	61367	196
4576	3042	49
42	279	3
146	1574	39
83372	20807	275
2466	19492	154
8951	7340	91
2	28	0
44730	27415	612
48859	29685	694
4860	12611	127
29	130	2
3818	38	0
1	6	0
32	0	2
97	21	7
256	1046	4
20592	58711	552
122	508	0
6522	10899	157
31604	38797	484
12963	21820	326
5966	9847	99
10045	10300	81
1087	2	11
17490	20049	399
18915	24134	386
1	2	0
0	2	0
1	0	0
2413	6802	49
0	0	0
11684	5104	222
6449	2943	102
8	5	0
26	1513	24
17835	54172	362
3	40	19
48847	53551	626
102	653	14
4	1	0
0	0	0
2475	14499	154
1921	328	6
377	0	1
24	526	4
218	230	4
5879	5302	278
248	761	6
0	3	0
34	16	0
16181	10952	174
7	6	0
3242	3638	443
37501	20730	916
304	63	18
142	51	0
1038	96	4
1266	299	3
9	56	28
6396	1752	44
10297	380	22
66	35	0
64928	9781	134
50	95	2
402	114	2
6	16	2
5453	11024	464
4	131	0
38	2762	106
0	0	0
4	0	0
0	0	0
2	0	0
0	0	0
4273	8691	146
1746	2535	48
331	5987	75
96	459	14
0	3	1
581	4238	92
94	42	8
0	228	17
17	216	2
0	0	0
5701	3924	32
54	58	2
1236	948	24
133881	54262	572
10115	5004	23
20594	40597	449
7	6	0
1845	438	8
412	1522	56
69	70	3
7378	15885	262
2	181	0
0	105	10
2	9	14
8	7	0
70	78	2
17	1	0
3	0	0
6282	2297	18
1470	3337	42
0	0	0
4	2	0
3190	1195	38
781	771	13
38	15	0
0	0	0
0	0	16
4	0	8
18	3	0
15151	8827	97
0	0	0
14	15452	74
172	664	141
1	2	0
3	0	0
1568	440	0
0	0	0
0	0	0
3312	3042	38
4133	3191	78
11	4	0
814745	201019	2654
22	47	0
0	0	0
52	45	30
9954	1973	30
3893	2186	16
7994	7423	46
7391	10604	151
112	128	127
0	0	0
2	7	151
39	132	0
8172	4793	80
562	538	18
469	548	21
718522	465716	1978
5	28	3
84	130	0
3363	7505	40
77	7864	70
6	85	2
0	1	0
3843	3030	82
0	2	0
30719	36581	359
0	54	1
10	1189	6
801	390	31
1005	8073	227
0	8	0
2	8	18
5	386	4
84733	61473	729
75	105	0
0	0	0
0	0	0
0	0	0
1	60	0
16824	10302	46
604	1320	0
1	1	0
313	2162	64
0	0	0
6330	2340	49
12463	11450	556
2376686	29017	808
4	0	0
2	0	0
2608	2130	84
875	574	2
6494	944	66
0	0	0
3294	1755	16
194	57	0
2732	10015	32
0	0	0
4257	4396	99
45250	146645	3182
4296	2884	104
37	70	4
7427	8735	58
770	1023	2
3794	3420	0
6765	24265	46
0	2	0
0	21	0
111	589	19
162	1882	31
142	780	13
23	25	0
13	573	0
3	2	7
35	513	2
0	0	0
447	12104	144
591	13977	184
0	1	0
946	2733	53
46781	79062	2337
80	38	34
841	1463	250
0	0	4
0	4	0
0	51	6
6	163	3
10	17	6
0	0	0
0	0	0
0	0	0
14055	12236	380
2	0	0
3856	16056	279
5885	11710	178
5187	3638	89
109	2337	0
53158	108432	3181
2	3	2
0	0	0
625	656	7
0	39	0
0	0	0
26	38	1
10904	8531	148
304405	11453	193
1	75	0
2	6	0
40130	20760	453
3543	3755	18
13	59	1
535	586	0
10229	13714	641
265	64	1
0	0	0
730	4231	70
36	317	248
94	10	0
0	114	18
0	0	0
12	3	0
100671	60354	1625
25718	23592	280
14	7	0
217	1937	77
12976	3226	153
85439	117704	2240
1	0	2
0	0	0
455	1704	22
124	1662	14
324	60377	62
2308	18954	230
198	103	10
173	170	4
399	356	0
2	414	4
18148	6141	31
3480	3037	26
9609	17304	152
1362	1043	31
28	520	11
71	73	15
1	3	0
60473	59826	235
355502	175770	1600
6830	6120	76
2	13	9
18	36	53
0	25	0
3518	133924	999
3132	14525	85
3552	4454	71
18505	20847	234
7	0	0
15875	6491	51
7222	4068	92
1128	1123	154
7	10	0
18975	21779	238
0	2	0
1	0	0
35618	28842	394
12278	9474	212
2698	3554	99
8744	4262	55
7686	3903	14
151	185	12
6346	9529	33
972	294	2
1898	2373	48
24966	5673	92
18	40	36
9086	6884	140
19978	63706	604
3	0	0
7408	5496	48
5122	13671	5922
0	49	0
49	345	0
0	0	0
1873	1112	40
13355	13102	552
0	10	0
747	814	4
12735	14176	132
17681	17870	230
39	2462	269
4154	4986	70
188	2882	39
438	794	21
701	888	13
188	334	40
0	1	0
0	7	0
2276	1655	56
422	739	6
253	178	0
24	76	2
72	322	4
3029	3651	46
0	0	0
6	18	0
4	7	2
0	0	0
236	12480	88
63	191	0
0	0	0
0	2	0
207	169	9
9626	12277	198
25756	19411	310
8226	12042	121
5186	5957	98
2500	3204	46
0	0	0
1903	2562	36
0	3	5
12965	13071	268
61683	93860	1010
193	445	12
124342	46955	195
4501	4650	121
6619	7198	112
12426	14682	338
7308	1050	32
9383	12921	169
34127	20347	94
3851	9255	102
0	2	0
13	72	688
189057	227446	1762
2	9	0
7023	8979	116
10445	9133	202
1894	1593	19
19	8	4
11170	5596	20
0	22	0
20	12	124
0	14	26
0	6	0
0	10	6
11	37	31
0	0	0
0	2	0
620	6	0
145	447	4
1526	158	0
5211	72	10
430	189	1
4	24	4
12147	10092	211
55174	49374	226
2796	3915	55
22	2458	244
6084	7250	136
1	43	11
1	332	8
10943	19615	170
70892	167737	1897
22050	26626	362
38	849	6
14219	20551	166
4745	3698	26
23749	13197	239
0	0	0
2579	7793	346
8483	4605	8
107	1562	32
2260	7999	351
3457	2714	34
65740	63962	872
442	478	4
577	322	2
14495	21801	1254
0	0	0
6192	8567	100
134220	46955	334
7605	17782	208
502	1527	25
12	49	0
11	56	0
34154	34118	340
3999	589	28
2	0	0
8295	5751	50
137	78	2
0	0	0
0	0	1
13743	8289	53
13734	8254	54
138	463	15
32	112	6
93	710	18
6044	5237	86
62769	192311	3064
51	386	128
7707	4316	38
4385	2880	21
2317	384	2
10	1770	8
6036	10700	90
2	32	0
45	52	0
1419	184	10
38980	67024	904
12794	7784	80
274	330	54
7808	6831	72
4930	4692	58
6659	9315	128
357	252	12
14208	21180	6778
4045	6454	96
26	230	3
0	0	0
1232	940	6
91	13	4
675	589	10
0	0	0
74607	10285	267
112	0	0
3051	3379	42
32569	48343	326
41047	57556	423
217	226	3
182	213	4
4416	6649	6
30	27	0
8993	13439	12
0	2	0
110	42	16
29	39	1
181	306	11
5422	3051	68
25450	23905	330
1916	1789	22
1240	126	6
400	93	0
18185	3632	74
0	0	0
26451	26086	177
18301	24214	196
0	2	0
0	5	0
0	0	0
0	4	0
1656	810	34
5149	7110	110
4	7	0
0	2	0
46	5	1
15994	20676	226
9077	4112	68
449	134	6
726	497	70
6721	4777	57
16153	13088	211
182	398	3
0	2	0
4437	7429	255
35	7	0
12142	22257	277
6883	13247	218
4940	3406	49
41033	12643	94
1661	1877	33
181	403	6
13172	26645	270
7218	4267	52
0	2199	12
6425	3256	33
2065	6133	465
276	448	0
1	4	0
1993	382	1554
0	0	0
1	0	0
23	154	4
1	0	0
2	12	0
0	2	0
8880	12524	102
8899	8001	92
1	14	0
6	8	0
258	133	10
340	240	26
0	2	0
128	385	12
327	3219	38
54	290	12
0	2	0
395	432	16
25962	12616	333
32901	3392	289
489	910	37
0	9	0
4	4	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
16	23	12
0	2	0
420	271	8
5015	1864	24
17708	23993	14
0	0	0
4	768	6
6880	5938	43
73	1464	10
0	0	0
458	754	6
450	2531	5
10	0	0
86	5629	36
52989	70555	749
18044	22415	384
6	2	0
0	214	176
251	572	108
6523	2193	21
3534	5256	72
7313	4890	52
14132	5477	65
426	238	5
0	0	0
0	1	1
6	138	4
116	6569	132
11501	11018	113
9815	24929	473
554	1760	20
114	9	8
10515	8277	104
310	646	6
39	839	5
2068	3980	43
0	0	0
7434	7406	154
2534	9354	144
1076	844	52
1944	2994	92
656	1297	7
2868	3511	118
0	0	0
56799	70459	874
232	1354	8
14734	17217	192
6862	11537	190
3798	4086	98
22458	34219	547
5951	30176	318
8958	21353	277
39	394	6
0	3	0
7990	4162	76
12	801	14
1	217	248
4155	5387	122
18833	8940	165
29961	27542	493
0	855	2
726	1000	4
5	13	0
6436	4003	52
6568	2286	93
9949	8537	433
20390	12311	144
1743	11	0
513054	35842	1463
4940	2679	60
2510	2232	50
92	7	0
0	46	0
0	0	0
28	15	1
4	5	0
0	2	0
0	5	0
0	2	0
398	81	0
41067	9213	94
22028	21058	260
39	64	12
0	0	0
304	14001	74
0	12	0
2	12	2
6	92	40
4	341	2
7796	11656	232
1290	3723	115
355	554	61
6132	7154	112
0	0	0
1169	321	8
0	4	0
12	20	0
4322	6058	246
7295	4040	48
0	7	0
2	0	0
0	0	0
0	6	0
3844	16861	332
62	874	46
2	119	2
39	220	4
9934	12005	166
105	347	6
176	1496	137
227	157	15
12184	4169	38
3000	14345	53
108	341	0
25565	11683	116
5	0	0
41844	59015	687
0	2	0
3	2	0
0	0	0
1	2	0
2142	1916	12
175	73	0
435	307	78
8	6	0
1543	350	5
8445	14768	297
190	1112	52
203	304	4
2	3	0
2861	3399	38
694	2019	16
82914	21333	496
427	591	6
256	932	30
59	950	22
6	8	0
3482	2654	30
26176	13661	155
15	11	34
0	6	0
0	88	6
11212	32506	712
10722	7648	191
9700	242509	1586
11892	247632	1699
4564	9247	980
1876	1222	13
261	648	9
6645	3082	36
1155	1360	12
7	12	2
307	9	0
2452	516	8
2167	3445	42
38	38	2
43628	49794	972
2761	1696	18
0	4	92
0	0	0
0	0	0
0	6	0
434	327	16
3001	3774	150
6	66	4
2162	617	8
23266	40556	494
100265	35066	805
3	15	0
785	4148	76
11014	4614	11
17295	6264	32
2921	1501	23
967	1398	10
0	8	0
16	0	0
3519	3051	42
4837	3205	76
47975	14148	250
821	296	29
6	62	26
0	23	0
10	3008	71
2	9	0
30	645	4
4834	4663	45
4773	5072	49
364	325	13
8374	5909	32
1202	1439	12
227	2450	29
612	3047	56
2814	695	22
0	5	0
9556	10165	66
0	4	0
48	548	4
3303	3459	41
6072	6771	79
18	371	4
636	2690	131
0	6	156
0	1	0
21813	34520	223
2	61	0
68	835	0
4292	2333	14
18209	19505	204
1	8	6
26916	2790	38
30	162	14
453	385	80
25481	14512	99
5908	6619	83
8550	10770	171
208	2289	53
0	1	4
514	1543	58
3385	8392	107
12884	10047	46
268	1100	6
2	7	0
335	123	12
2	26	2
2772	17138	6
21	129	0
10503	16132	26
9687	5380	84
668	2	10
462	145	24
4540	6031	112
7262	14154	264
47	28	0
2242	1769	14
10	7	0
17702	14212	90
0	2	0
356	339	4
22	1	0
3603	824	2
1346	388	2
234	104	70
1	0	0
3810	4693	97
2317	2505	41
100	473	22
177	1049	7
123942	132247	1325
1	235	0
2049	1705	18
20	22	0
2	126	0
0	150	0
10363	11349	125
5436	4886	62
2523	3780	72
53	1084	6
6	49	0
8753	5772	122
4611	9276	411
0	0	0
7015	11447	447
5463	8795	108
11524	63207	600
9903	56458	408
0	5	0
46	432	11
1	6	2
0	50	0
2	6	0
471	1487	24
1409	8524	112
23347	12071	224
7	5	0
80	584	22
0	6	0
68	0	2
8307	758	34
4019	4473	30
733	497	6
7904	9250	54
15436	29414	186
18504	38113	319
596	1264	24
2	0	0
39	2016	12
2	240	10
59	18	0
10412	11190	107
5838	5271	59
278	1664	30
617	2002	17
6413	3751	34
0	0	0
0	2	0
1812	9350	148
428	156	12
41681	36878	354
42	29	0
0	0	0
2	0	0
1884	47	11
301	6557	60
3	20	0
7411	8002	74
1235	25863	274
0	0	0
0	0	0
9039	11070	59
7557	3397	64
1	0	0
1084	3803	42
1010	3395	34
6865	3332	72
4795	2222	90
0	2	0
507	561	52
2247	2057	37
6	346	0
2150	1642	30
4	1	8
0	53	2
7357	4857	44
11282	7104	104
669	0	0
6230	6303	94
0	6	0
4	3	0
2367	4681	100
54922	43996	237
5090	3927	66
7002	13535	196
0	68	10
5448	4252	80
1265	3022	66
19585	6999	171
1507	74721	318
0	984	0
181	495	25
33157	77386	975
0	4	0
0	0	0
0	0	0
9146	5578	101
3	21	4
972	3638	100
8846	5742	106
11936	8265	257
28827	40803	705
6731	6743	90
6060	4414	187
2660	1930	20
17935	26657	439
92584	60442	796
18715	20945	207
33381	18566	166
96	97	16
6397	15128	149
6	2	0
357	262	8
8390	10053	128
3	8063	34
0	3	0
1830	4956	49
2042	13177	110
9466	8708	145
19149	15894	244
3	0	4
172	622	0
0	17	2
4519	3560	74
604	292	6
458	2565	30
0	701	14
0	0	0
0	8	1
108	2649	76
23	861	14
8806	17816	307
2	2	0
520	8345	150
0	123	0
0	1	0
24	294	47
6863	2132	151
21	7	0
4268	11960	495
4827	4726	84
94	1958	38
18751	9693	56
6713	9954	91
981	1521	29
2	9	0
7	78	3
421	2237	12
14	5097	43
28140	13796	163
200	1949	32
0	3	0
0	0	0
2604	2503	94
84	1327	10
4	135	8
2	24	168
2083	432	13
11727	8625	136
418	1898	50
146	1642	64
2	721	160
956	1299	53
47581	84276	1966
61	35	0
585	258	6
93900	46201	316
2091	2990	65
8613	13569	209
23	57	2
3492	2830	10
0	2	0
21	28	0
4426	7337	108
26963	12398	195
46	360	2
2611	3378	38
0	0	0
607	1884	46
8105	16605	162
1665	4074	41
3478	4498	35
12416	20756	257
15530	15501	345
172	353	26
17	168	34
19627	12078	174
242	675	28
102453	66582	4260
0	4	9
1338	1228	38
28712	17608	272
4514	1668	43
13438	8848	130
1629	1975	12
8446	9327	308
7048	13727	49
126	219	6
831	826	20
0	5	0
9710	7970	116
3795	3593	64
29	108	32
0	68	96
0	8	0
12	11	2
1	0	0
13459	4080	18
853	19	23
200	405	14
8311	14621	140
0	0	0
0	2	0
2137	7871	66
36191	42370	494
6673	7421	63
30	26	2
19318	25667	350
47331	25533	346
12	326	0
205	124	0
16287	6424	123
23	133	3
86	64	0
5096	5019	54
19161	25510	246
4875	5198	76
289	1197	32
1831	13921	289
27529	11316	64
25709	4654	26
1205	606	1
3484	136	2
11557	9504	102
5091	3601	45
40808	1202	2868
0	15	0
3783	5633	38
3699	8220	36
10720	16670	250
1050	1160	8
13296	11376	142
44	2	0
4965	4343	16
4684	8811	68
60	456	0
485	534	13
21959	17036	240
2190	2361	100
65	88	18
29494	36464	482
9893	7504	156
27957	42159	570
85	494	0
1342	1420	16
7811	7236	173
10201	7939	102
0	8	0
4	35	0
283784	467339	3421
282326	466215	3364
35	184	11
0	0	0
0	55	0
8	67	2
156	109	2
14	12	0
33	34	0
0	114	64
63274	24204	432
7557	7919	134
16222	17402	198
964	7087	53
9374	7982	83
6	356	4
6	55	8
2001	4284	70
57	723	18
12682	10175	76
41636	35995	321
750	3	12
8048	12078	200
3236	7198	129
61	46	4
37	21	0
94	43	0
884	836	11
1483	1861	8
3035	633	16
13	58	16
8	1520	216
154	690	14
104	1752	10
12065	16632	224
14874	9324	298
5433	2586	17
1812	2779	30
0	0	0
12	299	14
0	0	0
7149	7804	110
18828	19313	355
5764	2066	54
1324	606	4
5385	8618	72
808	622	8
465	400	9
0	0	0
0	0	0
0	0	0
5	159	1
2367	3951	60
13168	13613	119
17	427	7
0	0	0
0	3	0
0	4	0
2508	3152	12
23933	11924	220
14	12	0
405	641	12
4185	8631	117
4799	8442	70
131	257	0
926	777	10
68	548	9
4	1	0
35	20	13
56	4	4
2	0	0
450	609	106
3774	3988	46
9688	981	2
134502	94775	647
1768	583	27
0	0	0
28	3702	126
2	56	4
4415	4232	62
3	952	10
0	2	0
0	0	0
0	8	100
177	20	4
4018	553	12
15235	10309	235
1283	2846	51
38	79	6
2641	2812	36
0	2	0
200	17909	108
181	831	10
1318	6370	553
2458	3382	46
46	267	14
18	378	0
784	1246	18
6102	11647	94
58	216	2
2021	3207	34
0	16	376
7	6	0
5	3	0
8	8	0
30189	3441	38
48	28	2
5	21	0
152	138	4
202	127	3
197	119	3
4338	2950	4447
880	1152	105
38	10	2
3437	2606	1036
2812	1524	41
577	92	2
179	52	0
69	38	0
5	6	0
187	166	1
709	1238	179
11327	11397	90
241	243	59
5651	11412	135
211	35	0
22237	12367	168
207	336	12
8031	2235	100
4085	2182	152
2	5	0
21	2	0
19053	3995	79
92312	81879	427
6	0	0
1643	2424	24
12	9	0
3493	679	7
674	2483	44
14	15	1
467	2883	9
0	0	0
0	3	0
38	261	0
0	0	0
0	0	0
28	4	0
21208	16656	145
7293	7593	52
3280	2377	36
1	38	2
10614	12789	160
2	0	0
698	537	4
13482	7075	51
8606	9570	100
13902	10847	56
3	205	0
4	3	0
164	67	0
46	56	0
270	297	4
3322	2533	6
0	1	0
386	13106	246
8131	35834	414
2	7	0
0	84	4
547	2952	2
3810	9515	123
262	640	6
3638	1282	26
0	0	0
0	4	0
14185	640	23
3045	7691	75
5534	4721	43
2703	1695	42
0	644	4
2316	13116	318
7920	8302	132
986	2034	24
