/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170742.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170744.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/barthii/SRR1170762.sra.uniq.bam
LOC_Os01g05300.MSUR7	0	0	0
LOC_Os01g05310.MSUR7	3	8	38
LOC_Os01g05330.MSUR7	0	0	0
LOC_Os01g05340.MSUR7	0	2	1
LOC_Os01g05350.MSUR7	1	0	0
LOC_Os01g05360.MSUR7	0	0	0
LOC_Os01g05380.MSUR7	2	0	10
LOC_Os01g05390.MSUR7	0	0	0
LOC_Os01g05400.MSUR7	0	0	0
LOC_Os01g05410.MSUR7	1	0	1
LOC_Os01g05420.MSUR7	5344	1763	33028
LOC_Os01g05430.MSUR7	87	55	5551
LOC_Os01g05440.MSUR7	11	0	85
LOC_Os01g05450.MSUR7	47	14	564
LOC_Os01g05460.MSUR7	177	35	1837
LOC_Os01g05470.MSUR7	1412	1061	16082
LOC_Os01g05480.MSUR7	8	8	1074
LOC_Os01g05490.MSUR7	28331	12245	258259
LOC_Os01g05500.MSUR7	2572	3507	14199
LOC_Os01g05510.MSUR7	1029	445	1069
LOC_Os01g05520.MSUR7	0	0	8
LOC_Os01g05530.MSUR7	0	0	2
LOC_Os01g05540.MSUR7	309	227	1194
LOC_Os01g05550.MSUR7	0	0	0
LOC_Os01g05560.MSUR7	1847	770	14239
LOC_Os01g05570.MSUR7	0	0	2
LOC_Os01g05580.MSUR7	0	0	6
LOC_Os01g05585.MSUR7	207	43	1508
LOC_Os01g05600.MSUR7	0	12	83
LOC_Os01g05610.MSUR7	482	295	2670
LOC_Os01g05620.MSUR7	6	1	6
LOC_Os01g05630.MSUR7	1512	1069	8713
LOC_Os01g05640.MSUR7	155	90	533
LOC_Os01g05650.MSUR7	135353	11699	119154
LOC_Os01g05660.MSUR7	1770	382	1766
LOC_Os01g05670.MSUR7	6332	1592	34037
LOC_Os01g05680.MSUR7	51	88	273
LOC_Os01g05694.MSUR7	547	362	2768
LOC_Os01g05710.MSUR7	2	1	655
LOC_Os01g05720.MSUR7	0	2	30
LOC_Os01g05744.MSUR7	51	34	899
LOC_Os01g05760.MSUR7	14	2	264
LOC_Os01g05770.MSUR7	2	0	32
LOC_Os01g05790.MSUR7	2442	1434	10251
LOC_Os01g05800.MSUR7	34829	1375	31761
LOC_Os01g05810.MSUR7	1729	335	13917
LOC_Os01g05820.MSUR7	142	196	5381
LOC_Os01g05830.MSUR7	378	442	3325
LOC_Os01g05840.MSUR7	1840	8	10114
LOC_Os01g05850.MSUR7	9	6	57
LOC_Os01g05860.MSUR7	80	110	890
LOC_Os01g05870.MSUR7	66	292	1316
LOC_Os01g05880.MSUR7	0	0	3
LOC_Os01g05890.MSUR7	0	0	6
LOC_Os01g05900.MSUR7	812	579	6092
LOC_Os01g05940.MSUR7	3	2	6
LOC_Os01g05960.MSUR7	43	100	788
LOC_Os01g05970.MSUR7	2481	1700	19480
LOC_Os01g05980.MSUR7	33	35	99
LOC_Os01g06000.MSUR7	151	135	1199
LOC_Os01g06010.MSUR7	2730	698	10555
LOC_Os01g06020.MSUR7	1331	271	4382
LOC_Os01g06030.MSUR7	0	0	0
LOC_Os01g06040.MSUR7	2	0	48
LOC_Os01g06050.MSUR7	0	0	0
LOC_Os01g06060.MSUR7	0	16	32
LOC_Os01g06070.MSUR7	0	0	0
LOC_Os01g06080.MSUR7	0	0	4
LOC_Os01g06090.MSUR7	0	0	0
LOC_Os01g06120.MSUR7	0	0	0
LOC_Os01g06130.MSUR7	0	0	40
LOC_Os01g06140.MSUR7	0	0	192
LOC_Os01g06150.MSUR7	19	2	35
LOC_Os01g06210.MSUR7	0	0	0
LOC_Os01g06220.MSUR7	19	1298	15
LOC_Os01g06230.MSUR7	2	88	123
LOC_Os01g06240.MSUR7	6	0	2
LOC_Os01g06250.MSUR7	0	8	0
LOC_Os01g06260.MSUR7	0	0	2
LOC_Os01g06270.MSUR7	2291	1006	9928
LOC_Os01g06280.MSUR7	3229	961	13375
LOC_Os01g06290.MSUR7	3451	1410	15814
LOC_Os01g06310.MSUR7	860	1024	1938
LOC_Os01g06320.MSUR7	0	0	937
LOC_Os01g06340.MSUR7	8	0	737
LOC_Os01g06350.MSUR7	0	0	19
LOC_Os01g06370.MSUR7	2	0	9
LOC_Os01g06380.MSUR7	0	0	0
LOC_Os01g06390.MSUR7	0	0	19
LOC_Os01g06400.MSUR7	0	0	8
LOC_Os01g06410.MSUR7	0	0	46
LOC_Os01g06420.MSUR7	0	0	6
LOC_Os01g06430.MSUR7	0	0	5
LOC_Os01g06440.MSUR7	0	5	2
LOC_Os01g06450.MSUR7	12	162	56
LOC_Os01g06454.MSUR7	183	121	2423
LOC_Os01g06460.MSUR7	568	242	3891
LOC_Os01g06470.MSUR7	949	593	4204
LOC_Os01g06490.MSUR7	1126	794	3862
LOC_Os01g06500.MSUR7	2172	228	2020
LOC_Os01g06510.MSUR7	1	0	0
LOC_Os01g06520.MSUR7	36	38	869
LOC_Os01g06540.MSUR7	1	0	4
LOC_Os01g06550.MSUR7	1303	708	8681
LOC_Os01g06560.MSUR7	34	8	100
LOC_Os01g06570.MSUR7	0	0	0
LOC_Os01g06580.MSUR7	168	134	5598
LOC_Os01g06590.MSUR7	2416	1351	7359
LOC_Os01g06600.MSUR7	2356	4026	14230
LOC_Os01g06620.MSUR7	0	0	84836
LOC_Os01g06630.MSUR7	0	0	2
LOC_Os01g06640.MSUR7	138	660	284
LOC_Os01g06660.MSUR7	682	480	2831
LOC_Os01g06670.MSUR7	57	0	5
LOC_Os01g06720.MSUR7	0	4	6
LOC_Os01g06730.MSUR7	470	115	1403
LOC_Os01g06740.MSUR7	20	2	511
LOC_Os01g06750.MSUR7	30	2	0
LOC_Os01g06760.MSUR7	133	0	2
LOC_Os01g06790.MSUR7	0	2	2
LOC_Os01g06820.MSUR7	2	8	0
LOC_Os01g06836.MSUR7	2	16	0
LOC_Os01g06870.MSUR7	14	6	19
LOC_Os01g06876.MSUR7	98	18	207
LOC_Os01g06882.MSUR7	0	0	0
LOC_Os01g06890.MSUR7	7	2	68
LOC_Os01g06900.MSUR7	215	18	684
LOC_Os01g06910.MSUR7	10	11	206
LOC_Os01g06920.MSUR7	228	107	1638
LOC_Os01g06940.MSUR7	0	1	0
LOC_Os01g06950.MSUR7	0	0	0
LOC_Os01g06960.MSUR7	0	5	2
LOC_Os01g06970.MSUR7	0	0	1
LOC_Os01g06980.MSUR7	0	0	0
LOC_Os01g06990.MSUR7	0	0	2
LOC_Os01g07000.MSUR7	0	0	0
LOC_Os01g07010.MSUR7	0	0	0
LOC_Os01g07020.MSUR7	0	4	0
LOC_Os01g07030.MSUR7	0	5	39
LOC_Os01g07040.MSUR7	0	5	1
LOC_Os01g07050.MSUR7	0	0	1
LOC_Os01g07060.MSUR7	0	0	2
LOC_Os01g07090.MSUR7	4709	594	7803
LOC_Os01g07100.MSUR7	281	205	2325
LOC_Os01g07110.MSUR7	73	57	384
LOC_Os01g07120.MSUR7	708	921	4525
LOC_Os01g07130.MSUR7	31	611	636
LOC_Os01g07140.MSUR7	24	30	1618
LOC_Os01g07150.MSUR7	0	20	108
LOC_Os01g07160.MSUR7	0	0	4
LOC_Os01g07170.MSUR7	0	0	4
LOC_Os01g07180.MSUR7	0	0	0
LOC_Os01g07190.MSUR7	0	0	12
LOC_Os01g07200.MSUR7	1600	442	7095
LOC_Os01g07212.MSUR7	65	40	1097
LOC_Os01g07240.MSUR7	6	18	824
LOC_Os01g07250.MSUR7	4751	577	21294
LOC_Os01g07260.MSUR7	8	142	1727
LOC_Os01g07280.MSUR7	284	23	816
LOC_Os01g07300.MSUR7	272	178	2256
LOC_Os01g07310.MSUR7	2923	2446	17821
LOC_Os01g07320.MSUR7	18	13	709
LOC_Os01g07330.MSUR7	135	62	1048
LOC_Os01g07340.MSUR7	37	16	260
LOC_Os01g07360.MSUR7	234	314	5046
LOC_Os01g07364.MSUR7	0	0	1
LOC_Os01g07370.MSUR7	4248	761	13843
LOC_Os01g07376.MSUR7	1617	709	13288
LOC_Os01g07382.MSUR7	1105	494	11043
LOC_Os01g07390.MSUR7	3573	1232	15261
LOC_Os01g07400.MSUR7	606	640	7209
LOC_Os01g07410.MSUR7	350	377	4722
LOC_Os01g07420.MSUR7	80	310	8662
LOC_Os01g07430.MSUR7	0	10	16
LOC_Os01g07450.MSUR7	0	26	5
LOC_Os01g07460.MSUR7	0	0	0
LOC_Os01g07470.MSUR7	0	0	0
LOC_Os01g07480.MSUR7	0	222	669
LOC_Os01g07490.MSUR7	1371	1288	7284
LOC_Os01g07500.MSUR7	588	242	2618
LOC_Os01g07510.MSUR7	0	0	0
LOC_Os01g07520.MSUR7	1832	1409	15095
LOC_Os01g07530.MSUR7	652	104	1056
LOC_Os01g07540.MSUR7	191	113	837
LOC_Os01g07550.MSUR7	6	4	46
LOC_Os01g07560.MSUR7	19	125	2409
LOC_Os01g07570.MSUR7	6	119	1270
LOC_Os01g07590.MSUR7	4013	253	5913
LOC_Os01g07600.MSUR7	38	8	214
LOC_Os01g07610.MSUR7	44	66	578
LOC_Os01g07620.MSUR7	18	2	850
LOC_Os01g07630.MSUR7	339	370	8287
LOC_Os01g07640.MSUR7	0	0	19
LOC_Os01g07650.MSUR7	0	0	0
LOC_Os01g07660.MSUR7	0	2	23
LOC_Os01g07670.MSUR7	0	0	3
LOC_Os01g07680.MSUR7	0	0	0
LOC_Os01g07700.MSUR7	988	247	3108
LOC_Os01g07710.MSUR7	0	0	50
LOC_Os01g07720.MSUR7	991	500	4288
LOC_Os01g07730.MSUR7	3852	48	5538
LOC_Os01g07750.MSUR7	686	490	5954
LOC_Os01g07760.MSUR7	10674	6516	50175
LOC_Os01g07770.MSUR7	369	651	573
LOC_Os01g07780.MSUR7	54	24	274
LOC_Os01g07790.MSUR7	498	18	365
LOC_Os01g07800.MSUR7	6360	64	4248
LOC_Os01g07810.MSUR7	989	705	13261
LOC_Os01g07850.MSUR7	0	4	2
LOC_Os01g07870.MSUR7	2640	1082	7215
LOC_Os01g07880.MSUR7	211	291	3097
LOC_Os01g07890.MSUR7	274	699	928
LOC_Os01g07900.MSUR7	0	0	104
LOC_Os01g07910.MSUR7	1909	1164	25975
LOC_Os01g07920.MSUR7	199	165	1325
LOC_Os01g07930.MSUR7	0	0	680
LOC_Os01g07940.MSUR7	128	31	1371
LOC_Os01g07950.MSUR7	861	276	5068
LOC_Os01g07960.MSUR7	3205	1036	31048
LOC_Os01g07970.MSUR7	141	804	4958
LOC_Os01g07980.MSUR7	52	150	1818
LOC_Os01g08000.MSUR7	2	31	174
LOC_Os01g08010.MSUR7	24	18	5793
LOC_Os01g08020.MSUR7	84	4	8305
LOC_Os01g08050.MSUR7	0	0	0
LOC_Os01g08090.MSUR7	448	1199	290
LOC_Os01g08100.MSUR7	33	140	719
LOC_Os01g08110.MSUR7	250	236	3898
LOC_Os01g08120.MSUR7	23	42	209
LOC_Os01g08130.MSUR7	0	16	24
LOC_Os01g08140.MSUR7	0	33	125
LOC_Os01g08150.MSUR7	6	109	1016
LOC_Os01g08160.MSUR7	116	48	533
LOC_Os01g08170.MSUR7	0	20	4
LOC_Os01g08180.MSUR7	0	0	2
LOC_Os01g08190.MSUR7	18	2	401
LOC_Os01g08200.MSUR7	1790	1381	14002
LOC_Os01g08220.MSUR7	2	10	1374
LOC_Os01g08240.MSUR7	0	0	1
LOC_Os01g08260.MSUR7	8	0	5146
LOC_Os01g08270.MSUR7	3624	1425	13937
LOC_Os01g08280.MSUR7	745	331	5111
LOC_Os01g08290.MSUR7	384	240	1394
LOC_Os01g08300.MSUR7	273	247	309
LOC_Os01g08310.MSUR7	294	183	3607
LOC_Os01g08320.MSUR7	1018	734	5435
LOC_Os01g08330.MSUR7	0	0	86
LOC_Os01g08340.MSUR7	140	324	2530
LOC_Os01g08350.MSUR7	106	966	11416
LOC_Os01g08360.MSUR7	0	0	26
LOC_Os01g08370.MSUR7	0	0	2
LOC_Os01g08380.MSUR7	2	1181	992
LOC_Os01g08390.MSUR7	0	0	2
LOC_Os01g08400.MSUR7	948	802	8649
LOC_Os01g08410.MSUR7	3193	1454	25657
LOC_Os01g08420.MSUR7	744	440	3142
LOC_Os01g08430.MSUR7	1052	783	8095
LOC_Os01g08440.MSUR7	2643	6	7796
LOC_Os01g08450.MSUR7	847	755	13384
LOC_Os01g08460.MSUR7	10917	20	2544
LOC_Os01g08464.MSUR7	26	4	112
LOC_Os01g08490.MSUR7	0	0	0
LOC_Os01g08510.MSUR7	484	356	5632
LOC_Os01g08520.MSUR7	15	11	1271
LOC_Os01g08540.MSUR7	102	81	907
LOC_Os01g08550.MSUR7	180	54	1194
LOC_Os01g08560.MSUR7	3272	2935	39751
LOC_Os01g08570.MSUR7	0	0	481
LOC_Os01g08580.MSUR7	624	334	4557
LOC_Os01g08590.MSUR7	0	0	13
LOC_Os01g08600.MSUR7	0	1	36
LOC_Os01g08610.MSUR7	0	0	7
LOC_Os01g08620.MSUR7	0	0	0
LOC_Os01g08630.MSUR7	0	0	129
LOC_Os01g08650.MSUR7	2557	842	15217
LOC_Os01g08660.MSUR7	2748	786	22566
LOC_Os01g08670.MSUR7	26	33	380
LOC_Os01g08680.MSUR7	192	49	1291
LOC_Os01g08690.MSUR7	115	118	1163
LOC_Os01g08700.MSUR7	49206	28777	150012
LOC_Os01g08710.MSUR7	6	4	484
LOC_Os01g08740.MSUR7	0	0	0
LOC_Os01g08750.MSUR7	1575	1509	8447
LOC_Os01g08760.MSUR7	221	243	2593
LOC_Os01g08770.MSUR7	603	294	6083
LOC_Os01g08780.MSUR7	115	205	2067
LOC_Os01g08790.MSUR7	0	7	124
LOC_Os01g08800.MSUR7	0	3	54
LOC_Os01g08810.MSUR7	110	134	399
LOC_Os01g08814.MSUR7	639	314	5423
LOC_Os01g08820.MSUR7	0	24	265
LOC_Os01g08830.MSUR7	1796	1470	11938
LOC_Os01g08840.MSUR7	5	7	5
LOC_Os01g08850.MSUR7	455	273	3837
LOC_Os01g08860.MSUR7	50	8	9803
LOC_Os01g08870.MSUR7	2	0	2
LOC_Os01g08880.MSUR7	450	270	2873
LOC_Os01g08890.MSUR7	0	0	0
LOC_Os01g08940.MSUR7	0	0	0
LOC_Os01g08950.MSUR7	471	401	4628
LOC_Os01g08960.MSUR7	575	742	5679
LOC_Os01g08970.MSUR7	6165	3811	33619
LOC_Os01g08980.MSUR7	0	0	0
LOC_Os01g08990.MSUR7	4	14	65
LOC_Os01g09000.MSUR7	5180	2791	21263
LOC_Os01g09010.MSUR7	593	1223	15646
LOC_Os01g09020.MSUR7	927	773	4233
LOC_Os01g09030.MSUR7	250	394	1508
LOC_Os01g09080.MSUR7	14	2016	72
LOC_Os01g09090.MSUR7	0	0	2
LOC_Os01g09100.MSUR7	4	54	258
LOC_Os01g09120.MSUR7	2442	629	4440
LOC_Os01g09130.MSUR7	0	0	0
LOC_Os01g09140.MSUR7	0	0	2
LOC_Os01g09150.MSUR7	0	1	0
LOC_Os01g09190.MSUR7	0	1	0
LOC_Os01g09200.MSUR7	1481	2108	14312
LOC_Os01g09230.MSUR7	78	118	3205
LOC_Os01g09246.MSUR7	2267	4152	12736
LOC_Os01g09252.MSUR7	646	370	3089
LOC_Os01g09260.MSUR7	0	55	227
LOC_Os01g09270.MSUR7	7	24	54
LOC_Os01g09280.MSUR7	2325	323	6619
LOC_Os01g09300.MSUR7	797	506	5293
LOC_Os01g09305.MSUR7	470	136	2920
LOC_Os01g09310.MSUR7	58	69	380
LOC_Os01g09320.MSUR7	6364	1534	35122
LOC_Os01g09330.MSUR7	0	0	2
LOC_Os01g09340.MSUR7	26	37	392
LOC_Os01g09350.MSUR7	0	0	0
LOC_Os01g09360.MSUR7	0	0	0
LOC_Os01g09370.MSUR7	0	24	59
LOC_Os01g09384.MSUR7	0	1	25
LOC_Os01g09410.MSUR7	6	0	270
LOC_Os01g09420.MSUR7	0	3	70
LOC_Os01g09430.MSUR7	3801	465	11859
LOC_Os01g09440.MSUR7	2	0	4
LOC_Os01g09450.MSUR7	1002	620	8164
LOC_Os01g09460.MSUR7	10	495	9286
LOC_Os01g09470.MSUR7	0	18	88
LOC_Os01g09480.MSUR7	0	0	0
LOC_Os01g09500.MSUR7	75	55	713
LOC_Os01g09510.MSUR7	10819	4333	144621
LOC_Os01g09540.MSUR7	5346	213	18845
LOC_Os01g09550.MSUR7	791	345	3780
LOC_Os01g09560.MSUR7	3723	2349	46695
LOC_Os01g09570.MSUR7	1729	1249	13483
LOC_Os01g09580.MSUR7	0	111	1539
LOC_Os01g09590.MSUR7	150	211	2114
LOC_Os01g09620.MSUR7	244	1706	17243
LOC_Os01g09640.MSUR7	2853	1258	3383
LOC_Os01g09650.MSUR7	0	0	2
LOC_Os01g09660.MSUR7	2	6	109
LOC_Os01g09665.MSUR7	19	26	252
LOC_Os01g09670.MSUR7	195	191	4330
LOC_Os01g09680.MSUR7	0	0	0
LOC_Os01g09690.MSUR7	0	0	0
LOC_Os01g09700.MSUR7	4	4	19
LOC_Os01g09710.MSUR7	0	0	0
LOC_Os01g09720.MSUR7	0	0	19
LOC_Os01g09730.MSUR7	193	75	4141
LOC_Os01g09740.MSUR7	428	140	1620
LOC_Os01g09750.MSUR7	888	153	2738
LOC_Os01g09760.MSUR7	289	555	2861
LOC_Os01g09770.MSUR7	715	338	2786
LOC_Os01g09790.MSUR7	60	193	481
LOC_Os01g09800.MSUR7	364	1601	8173
LOC_Os01g09810.MSUR7	0	0	6
LOC_Os01g09830.MSUR7	126	489	216
LOC_Os01g09850.MSUR7	210	469	2255
LOC_Os01g09870.MSUR7	2	1	362
LOC_Os01g09880.MSUR7	108	343	14260
LOC_Os01g09890.MSUR7	3539	1207	29836
LOC_Os01g09900.MSUR7	0	10	258
LOC_Os01g09930.MSUR7	12	3	248
LOC_Os01g09940.MSUR7	0	0	4
LOC_Os01g09950.MSUR7	0	0	0
LOC_Os01g09970.MSUR7	0	0	0
LOC_Os01g09990.MSUR7	29	72	219
LOC_Os01g10000.MSUR7	3	1	283
LOC_Os01g10010.MSUR7	300	160	3313
LOC_Os01g10020.MSUR7	250	266	5490
LOC_Os01g10030.MSUR7	9	4	31
LOC_Os01g10040.MSUR7	54	76	1592
LOC_Os01g10060.MSUR7	2	0	16
LOC_Os01g10070.MSUR7	78	42	877
LOC_Os01g10080.MSUR7	837	123	6773
LOC_Os01g10090.MSUR7	3	9	54
LOC_Os01g10100.MSUR7	511	114	2411
LOC_Os01g10110.MSUR7	139	0	1714
LOC_Os01g10130.MSUR7	227	2	1823
LOC_Os01g10140.MSUR7	15	0	306
LOC_Os01g10150.MSUR7	5773	1972	19871
LOC_Os01g10160.MSUR7	5	7	106
LOC_Os01g10170.MSUR7	0	0	17
LOC_Os01g10180.MSUR7	0	278	928
LOC_Os01g10195.MSUR7	0	0	3
LOC_Os01g10200.MSUR7	0	0	1
LOC_Os01g10210.MSUR7	8497	80	25519
LOC_Os01g10230.MSUR7	8	0	288
LOC_Os01g10240.MSUR7	0	0	2
LOC_Os01g10250.MSUR7	3177	526	21018
LOC_Os01g10260.MSUR7	8	0	9
LOC_Os01g10270.MSUR7	0	0	9
LOC_Os01g10280.MSUR7	1930	576	6537
LOC_Os01g10290.MSUR7	2422	1288	10896
LOC_Os01g10300.MSUR7	320	99	886
LOC_Os01g10310.MSUR7	0	8	0
LOC_Os01g10320.MSUR7	203	703	2300
LOC_Os01g10340.MSUR7	178	320	4020
LOC_Os01g10350.MSUR7	851	296	6409
LOC_Os01g10370.MSUR7	0	2	96
LOC_Os01g10400.MSUR7	2569549	18673	1883790
LOC_Os01g10420.MSUR7	0	0	0
LOC_Os01g10430.MSUR7	1418	395	6253
LOC_Os01g10440.MSUR7	150	347	6275
LOC_Os01g10450.MSUR7	2734	846	1226
LOC_Os01g10460.MSUR7	412	61	510
LOC_Os01g10470.MSUR7	0	0	13638
LOC_Os01g10480.MSUR7	0	0	551
LOC_Os01g10490.MSUR7	0	0	1152
LOC_Os01g10504.MSUR7	22	0	51518
LOC_Os01g10520.MSUR7	0	2	117
LOC_Os01g10530.MSUR7	163	422	2644
LOC_Os01g10550.MSUR7	0	0	6
LOC_Os01g10580.MSUR7	3449	539	4700
LOC_Os01g10590.MSUR7	31	46	153
LOC_Os01g10600.MSUR7	18	53	158
LOC_Os01g10610.MSUR7	1254	862	10151
LOC_Os01g10630.MSUR7	168	60	866
LOC_Os01g10640.MSUR7	7	0	379
LOC_Os01g10650.MSUR7	0	0	1
LOC_Os01g10660.MSUR7	4	0	47
LOC_Os01g10670.MSUR7	0	0	2
LOC_Os01g10680.MSUR7	285	148	1343
LOC_Os01g10690.MSUR7	446	164	2479
LOC_Os01g10700.MSUR7	112	76	766
LOC_Os01g10710.MSUR7	19	13	152
LOC_Os01g10740.MSUR7	0	0	33
LOC_Os01g10750.MSUR7	0	0	0
LOC_Os01g10760.MSUR7	0	0	8
LOC_Os01g10770.MSUR7	6	4	42
LOC_Os01g10780.MSUR7	4	70	346
LOC_Os01g10790.MSUR7	1003	363	5831
LOC_Os01g10800.MSUR7	316	78	1774
LOC_Os01g10810.MSUR7	654	8	1532
LOC_Os01g10820.MSUR7	2440	1431	23007
LOC_Os01g10830.MSUR7	48	48	441
LOC_Os01g10840.MSUR7	1256	1389	8912
LOC_Os01g10850.MSUR7	0	32	552
LOC_Os01g10860.MSUR7	186	56	4543
LOC_Os01g10870.MSUR7	0	0	35
LOC_Os01g10880.MSUR7	74	43	866
LOC_Os01g10890.MSUR7	1955	24	29745
LOC_Os01g10900.MSUR7	56	4	3544
LOC_Os01g10920.MSUR7	33	35	196
LOC_Os01g10930.MSUR7	126	48	3100
LOC_Os01g10940.MSUR7	0	2	22
LOC_Os01g10950.MSUR7	250	119	1660
LOC_Os01g10960.MSUR7	15	5	42
LOC_Os01g10970.MSUR7	1	0	29
LOC_Os01g10980.MSUR7	3	2	60
LOC_Os01g10990.MSUR7	45	0	15
LOC_Os01g11010.MSUR7	0	84	56
LOC_Os01g11020.MSUR7	0	0	2
LOC_Os01g11040.MSUR7	1941	1054	11469
LOC_Os01g11054.MSUR7	6181	333	7585
LOC_Os01g11070.MSUR7	1005	635	4822
LOC_Os01g11110.MSUR7	356	248	3408
LOC_Os01g11120.MSUR7	632	1023	10770
LOC_Os01g11130.MSUR7	0	10	1439
LOC_Os01g11150.MSUR7	129	0	315
LOC_Os01g11160.MSUR7	1962	232	3358
LOC_Os01g11170.MSUR7	0	0	0
LOC_Os01g11190.MSUR7	0	0	2
LOC_Os01g11200.MSUR7	0	0	1
LOC_Os01g11210.MSUR7	2	12	330
LOC_Os01g11220.MSUR7	2	10	1059
LOC_Os01g11230.MSUR7	1752	599	13310
LOC_Os01g11240.MSUR7	2381	154	41213
LOC_Os01g11250.MSUR7	543	54	714
LOC_Os01g11260.MSUR7	127	114	794
LOC_Os01g11270.MSUR7	0	2	58
LOC_Os01g11280.MSUR7	0	0	2
LOC_Os01g11300.MSUR7	0	0	4
LOC_Os01g11340.MSUR7	92	499	1185
LOC_Os01g11350.MSUR7	24	20	1754
LOC_Os01g11360.MSUR7	0	0	38
LOC_Os01g11390.MSUR7	0	0	0
LOC_Os01g11400.MSUR7	0	1	9
LOC_Os01g11414.MSUR7	700	1215	6966
LOC_Os01g11430.MSUR7	0	0	2901
LOC_Os01g11460.MSUR7	0	6	1884
LOC_Os01g11470.MSUR7	0	0	2
LOC_Os01g11480.MSUR7	0	2	111
LOC_Os01g11490.MSUR7	0	2	121
LOC_Os01g11500.MSUR7	2	15	6
LOC_Os01g11510.MSUR7	0	0	6
LOC_Os01g11520.MSUR7	184	274	306
LOC_Os01g11550.MSUR7	2	8	1050
LOC_Os01g11570.MSUR7	1160	1108	9099
LOC_Os01g11580.MSUR7	1398	797	4767
LOC_Os01g11590.MSUR7	2635	200	4976
LOC_Os01g11600.MSUR7	168	138	1749
LOC_Os01g11620.MSUR7	85	210	11330
LOC_Os01g11640.MSUR7	0	0	0
LOC_Os01g11650.MSUR7	1509	3781	5071
LOC_Os01g11660.MSUR7	14	52	87
LOC_Os01g11670.MSUR7	26	2	256
LOC_Os01g11690.MSUR7	0	0	0
LOC_Os01g11700.MSUR7	1	118	1720
LOC_Os01g11704.MSUR7	0	0	0
LOC_Os01g11710.MSUR7	0	2	5177
LOC_Os01g11730.MSUR7	0	60	0
LOC_Os01g11740.MSUR7	0	0	86
LOC_Os01g11750.MSUR7	0	7	2
LOC_Os01g11760.MSUR7	4	4	2
LOC_Os01g11770.MSUR7	0	0	6
LOC_Os01g11780.MSUR7	2	0	4
LOC_Os01g11790.MSUR7	0	19	0
LOC_Os01g11810.MSUR7	35	112	1690
LOC_Os01g11820.MSUR7	9	33	153
LOC_Os01g11830.MSUR7	0	4	0
LOC_Os01g11840.MSUR7	0	0	0
LOC_Os01g11850.MSUR7	0	0	37
LOC_Os01g11860.MSUR7	2	2	1201
LOC_Os01g11870.MSUR7	0	0	0
LOC_Os01g11880.MSUR7	605	758	13186
LOC_Os01g11900.MSUR7	3711	2736	22343
LOC_Os01g11910.MSUR7	154	2089	636
LOC_Os01g11940.MSUR7	0	0	11860
LOC_Os01g11946.MSUR7	6180	439	7645
LOC_Os01g11952.MSUR7	772	405	3477
LOC_Os01g11960.MSUR7	1022	306	6204
LOC_Os01g11970.MSUR7	83	30	1308
LOC_Os01g11980.MSUR7	415	243	2985
LOC_Os01g11990.MSUR7	9	12	269
LOC_Os01g12000.MSUR7	18	1186	5868
LOC_Os01g12010.MSUR7	0	0	0
LOC_Os01g12020.MSUR7	0	0	652
LOC_Os01g12030.MSUR7	0	0	884
LOC_Os01g12060.MSUR7	0	2	4
LOC_Os01g12070.MSUR7	0	34	1881
LOC_Os01g12080.MSUR7	7166	618	13141
LOC_Os01g12090.MSUR7	736	391	9462
LOC_Os01g12100.MSUR7	1851	3393	8173
LOC_Os01g12110.MSUR7	0	78	1
LOC_Os01g12120.MSUR7	0	0	0
LOC_Os01g12130.MSUR7	1437	169	163
LOC_Os01g12140.MSUR7	0	0	0
LOC_Os01g12150.MSUR7	0	3	0
LOC_Os01g12160.MSUR7	54	232	455
LOC_Os01g12180.MSUR7	360	336	3169
LOC_Os01g12190.MSUR7	4748	22	3104
LOC_Os01g12200.MSUR7	11875	640	10537
LOC_Os01g12210.MSUR7	3589	6	849
LOC_Os01g12220.MSUR7	331	46	712
LOC_Os01g12230.MSUR7	97	15	415
LOC_Os01g12240.MSUR7	19	20	14
LOC_Os01g12250.MSUR7	2	13	142
LOC_Os01g12260.MSUR7	260	233	5676
LOC_Os01g12270.MSUR7	1637	680	15759
LOC_Os01g12280.MSUR7	95	287	1090
LOC_Os01g12290.MSUR7	57	327	287
LOC_Os01g12304.MSUR7	132	125	752
LOC_Os01g12310.MSUR7	0	0	0
LOC_Os01g12320.MSUR7	2360	311	5894
LOC_Os01g12330.MSUR7	26	65	516
LOC_Os01g12381.MSUR7	0	58	38
LOC_Os01g12390.MSUR7	214	369	5202
LOC_Os01g12400.MSUR7	1527	129	907
LOC_Os01g12410.MSUR7	20	373	161
LOC_Os01g12420.MSUR7	20	518	458
LOC_Os01g12430.MSUR7	10	180	1568
LOC_Os01g12440.MSUR7	40	36	1759
LOC_Os01g12460.MSUR7	4	6	538
LOC_Os01g12464.MSUR7	64	52	1961
LOC_Os01g12470.MSUR7	244	82	2237
LOC_Os01g12480.MSUR7	1371	464	6639
LOC_Os01g12490.MSUR7	178	52	2241
LOC_Os01g12500.MSUR7	0	0	0
LOC_Os01g12510.MSUR7	0	0	0
LOC_Os01g12520.MSUR7	48	2	2061
LOC_Os01g12530.MSUR7	3873	931	11206
