/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171629.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171630.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171631.sra.uniq.bam
426	2061	3024
31	156	152
5099	16367	20471
41	0	42
1482	2	176
18	6	17226
134	201	253
75	226	188
275	764	701
2	0	360
0	0	0
92	1429	6622
1	0	6
66	192	98
14	6	124
10	10	141
17	307	0
0	0	1
0	0	8
0	0	52
12	242	575
0	0	0
3510	4884	12599
9	2	16
2	0	0
0	0	0
0	0	0
0	2	0
0	2	0
147	335	57
456	8	16
366	1	6
5484	9277	14470
1424	9	185
0	0	0
0	5447	0
29	0	23
17	0	3
39	2	2
2	1	8
0	0	10
6	0	0
518	1713	3261
7302	11531	14460
6526	8576	12926
14378	14801	15626
444	743	1096
0	1	0
0	0	0
203	20	140
1308	3275	2088
10	18	3
0	0	18
2	82	202
832	2894	3339
1885	4220	2958
0	0	2982
0	0	1058
0	0	2
0	0	0
0	0	0
1824	12633	37004
2	19	7
3799	7659	13570
32	772	14
284	2534	1011
2685	5362	9255
21943	32543	33436
22678	6846	9940
765	1439	3811
2	13	9
13708	17046	30056
3940	8446	7809
0	0	0
0	2	0
0	0	8
0	0	13
0	0	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	6
1	20	9
0	0	4
2	23	2
0	4	2
1214	2867	15089
0	0	69
0	2	30
0	0	1
1386	1846	2097
0	0	107
100	79	509
0	2	13
1375	2668	2650
123	116	211
10	71	36
0	0	0
0	0	0
0	0	0
0	0	6
0	0	352
70	1	9
3444	3695	6761
0	0	6
1	0	2
0	1	85
97	816	1279
2	2	2
0	0	2
0	12	61
2122	4000	9135
3894	7237	21400
25	156	3945
10	56	824
0	0	32
2	104	422
21420	8031	36870
4	4	50
0	5	814
473	60	7720
539	2278	273
8637	13683	8746
0	0	1
1407	5677	9888
0	0	133
0	0	349093
661	1306	4808
0	1	1
0	0	7
74	594	1092
0	40	25
0	0	2
0	0	2
0	0	0
890	1208	2968
0	0	0
31	103	233
0	0	0
2647	7442	10309
2134	8729	5039
0	0	0
2995	5422	7962
4	2	5
3049	414	11480
0	0	0
0	0	0
0	0	0
0	0	0
11	1332	50
5813	18596	25384
748	983	3663
0	31	6527
0	7	48
8434	8500	11704
604	120112	3333
2	4	772
8266	15701	12480
2145	4328	8073
13127	9588	20009
372	10783	833
0	3	0
21	453	304
2	64	39
0	0	0
0	0	0
0	1	0
6	266	256
73	725	338
25	9989	21
16214	29107	76335
654	2802	3383
0	1	0
60	569	983
0	4	2
5	22300	14
0	80	0
4616	31762	1144
4094	25010	2808
1401	50341	12985
765	863	4845
22879	3668	17312
5684	5612	6093
25	35	59614
11486	1778	7653
7757	1974	10332
1065	1061	2540
0	664	6
12	12	98
0	2	6
0	0	30
0	4	508
22	542	1810
0	14	602
124	1397	20
2476	9312	6907
0	3	56
2	9	26
18	228	239
10	73	26
14	97	51
5	48	82
1	70	21
18	44	203
31709	1153	8125
21	0	15
0	0	0
2	1	1
0	0	38
0	0	0
0	0	35
2	0	52
0	0	0
0	0	0
0	0	0
0	10	9
2	0	1
0	0	0
0	52	12
12	29	78
0	0	0
0	0	0
19	126	68
13	18	71
0	14	10
4	0	3821
0	0	822
2	0	283
48	6	121
10479	8172	89032
0	0	2
0	1	4
0	0	0
174	128	4
2234	48535	3822
6064	16275	11415
724	677	5831
0	0	0
0	0	0
41	13	141
8716	3764	15574
9223	4272	14563
0	5	0
13004	20192	30501
25	35	42
364	655	7722
75	721	366
26416	37936	98452
72	120	125
4137	6718	13407
3447	5164	12831
9	14	36
7	20	120
249311	7262	17779
45	213	263
10	259	46
0	6	10
0	0	0
0	0	123
0	0	0
0	2	2
0	111	34
5	24	106
12	379	311
5906	11841	24078
2223	5919	9194
0	0	0
0	0	0
0	2	7
0	0	0
4969	14816	16873
130	297	693
0	0	0
0	0	0
0	0	0
0	2	0
19	0	224
0	0	0
2	0	5
12	21	47
817	787	1191
48049	9719	4825
0	0	2
72	22	221
0	8	4
0	4	0
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
228	1398	2993
7	46	199
0	2	3
3	2	0
0	0	0
0	0	0
0	0	0
0	2	1
3	2	1
9395	6087	32402
4861	12116	18672
4476	2909	5570
209	112	85
0	0	6
0	0	0
0	0	0
0	0	446
1	0	84
4	3	1
1	7	169
0	0	4
0	0	3
0	0	0
0	0	0
16	0	62
2	0	39
0	0	6
2	0	0
0	0	0
186	92	1638
28	0	21
8	566	1314
11130	6296	7108
6662	7499	16180
2154	1890	6848
4884	5978	21179
0	2	0
2	6	4
684	1311	1815
12826	24770	50897
96	44	1078
136	208	133
0	0	8
0	0	0
3263	3168	6591
6	18	948
0	1	20
0	5	0
73	699	1001
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	41	100
572	900	1450
424	657	817
26	2342	157
14	15	21
19	19	6
0	1	1
0	0	11
0	1	4
3665	8045	9336
24141	62005	85353
0	2	18
1	1	207
2787	5289	4541
53	186	9184
30	2	170
0	0	0
2943	5388	10074
1113	36291	11702
35059	37	8649
7112	2342	5017
0	0	0
0	1	4
0	0	0
0	0	2
0	0	6
4	36888	0
0	0	0
0	0	0
4	15	10
0	0	0
0	0	0
0	0	4
0	2	1496
325	2199	90
42	686	18
0	0	0
1	3	2
1	0	24
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
3	3	0
0	0	2
0	0	0
0	0	0
0	0	0
5521	17888	25478
3480	9505	8829
2294	4304	5556
7899	8721	11550
3192	4067	992
4	2	0
1960	491	336
2	6	31
0	0	7
0	0	14
5	46	323
0	0	20
0	0	8
0	0	18
0	0	0
0	0	0
0	0	48
0	0	13114
45	0	407
1	0	0
0	0	6
92	153	4650
8	7	174
0	0	43
70	114	65
77	171	200
2	0	0
3362	3023	6448
11	11	103
294	1012	1238
23	2	312
69	30	140
9412	12736	4333
16612	23210	27345
0	2	13
0	17472	1693
8	2	0
16223	20642	4
2303	664	4
0	4	70
0	0	0
11118	12326	21145
0	2	1
4	108	5
0	38	665
0	10	166
36	6284	753
8344	12243	47388
1	7	568
5882	10595	31871
11588	17003	28215
9215	3310	16995
19	63	85
55	104	244
0	0	0
0	0	152
0	0	0
16496	43633	45468
4891	4326	6637
118	437	327
0	0	0
0	0	0
0	0	0
0	0	6
0	0	0
0	0	0
0	0	0
0	26	13
396	1642	1792
239	595	1434
6	0	17
0	0	0
2508	5313	8893
109	166	396
3683	43531	96
0	69	21
8	68	28
0	0	56
0	16	1070
0	1	85
0	0	1
6	215	4
0	31	67
0	2	23
0	1	0
4757	7869	4341
0	0	0
0	76	0
0	0	0
37	3226	568
0	0	0
2	33	1209
5538	8610	13339
1406	1322	7762
0	0	348
2	0	667
0	0	1
1	47	3
546	0	79605
23359	56	2707
0	0	3322
0	0	3814
0	0	99
940	459	2487
17	4	34135
55	50	216
3	1	3
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
6982	10826	12544
326	4090	7763
2	0	140
0	0	0
4	146	8146
0	2	36
0	0	0
7	195	11890
10	44	10647
0	0	187
0	6	2
3	0	6
14	97	3579
0	1606	0
22	1500	48
6	28354	60
4825	2747	72
22	41	1
0	1	0
2	38	71
22	41	1
0	0	0
102	327	588
0	4	152
0	1	9
0	0	0
0	0	0
83	0	8
2	0	25
65	369	110
2	0	2
0	0	0
0	0	19
10	4	7
357	1229	532
0	152	31
0	1014	690
87	1910	2401
14	186	138
4553	8270	6172
780	1	168
25	0	24
3	3	62
3	0	2
0	0	0
5	1	28
58	1549	4833
8456	1282	5826
1934	3114	4138
4185	7380	12941
2	0	2
0	0	9
457	283	500
0	0	0
0	0	0
12	130	3514
1626	3051	2625
21	1	1069
0	1	0
4	58	165
1045	1383	628
5400	7594	16719
3	0	586
2	2	0
2117	2987	2041
1963	3290	5084
7	5	2
106469	418210	499745
1	5	6
1	23	4
0	3	0
3291	3436	5325
2493	6141	19490
6502	1097	2241
21561	29829	36207
0	3	3472
614	100	75
0	54	53
0	10	204
0	0	0
0	42	23
0	0	0
0	0	0
0	0	0
0	0	0
517	80	25
211	27	26
0	0	0
0	0	0
196	1079	43
585	1241	606
0	0	0
0	0	1
1	2	1
0	0	0
9	38	2
43	9	4
0	0	0
98	44	9
11	11	3
0	0	0
1	0	0
340	838	4
4	2	0
7	1	10
4	4	0
1	1	0
2	0	1
0	0	0
0	0	0
0	0	0
2	1812	429
480	7630	95
5	1504	104
54	686	24
620	1875	1569
215	406	2475
119931	393938	193162
23	19	10
0	0	0
0	0	5
224	1495	166
20023	51003	13804
150	91	3252
16	197	906
15	135	1926
89	625	261
1145	8827	7757
42	999	5740
86	1979	128
0	0	4
0	0	0
9	16	4
0	1	0
0	0	1
125	143	37
135	118	50
0	0	0
0	0	0
6	0	0
0	0	0
0	0	1
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
48	58	17
3305	528	48
0	0	4
0	49	31055
674	1412	2204
0	0	0
2	5	8
2908	6550	2455
0	0	614
0	6	0
0	0	577
0	0	0
0	0	0
0	25	10
148	1000	2851
38	354	564
0	0	2
0	0	0
492	84	714
0	0	65
0	0	0
1	2	6
0	266	141
78	473	1335
11424	24	39216
0	0	40982
0	12	152378
1587	5137	13279
0	0	0
0	0	0
0	3	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	22	10
336	5334	905
0	0	0
0	0	0
0	0	0
0	267	18
0	2248	283
90	196	4021
128	292	6226
0	0	12
0	6	8
38	1426	1478
0	4	2
2	0	2
0	0	2
0	0	0
0	0	0
0	0	0
2	19	32
104	915	1483
39	1465	507
15	61	52
13	255	3208
90	1496	1107
0	0	3
290	176	154
0	0	0
1	0	0
26	0	5
151	0	18
595	32	5
0	0	3
164	0	49
5	10	0
218	471	523
124	280	271
357	742	537
1651	7	62
0	2	0
0	0	0
0	0	0
0	0	4
0	0	0
13	146	786
6	25	14
0	0	0
14	0	0
1	6	3
0	3	0
36	67	143
44	1	2
10	1	20
0	0	0
0	0	0
0	1	282
176	682	2
565	375	0
1313	1358	809
2060	2225	3156
207	3021	7552
2	2	1428
0	1	5
0	0	0
15	13	74
16	4	0
0	2	0
0	0	0
75	78	64
0	0	0
0	0	0
3630	25889	244
9	4	34
0	0	0
309	349	199
9	24	5
7	43	333
30	125	153
65	49	83
91	1049	20
0	49	16
0	0	2
1	26	4
0	21	46
304	1129	68
0	0	0
6	16	6
1395	80	22
2	4	0
2	2	51
368	40	28
2000	749	84
66	9	2
5	4	0
4415	11543	10633
33	431	6205
5	32	15
4	43	107
155738	776277	589525
139	758	673
10	42	25
2	33	0
935	1816	3946
250198	1950921	19649
3149	2247	9530
4395	8641	8320
685	3677	1603
0	31	8
843	7298	167
8	1454	52
140	1880	523
939	1241	1393
2426	1823	1892
2621	634	1028
1	1	6
2	622	300
2	9	2
8198	16	308
1657070	803	67346
4043	2	154
26	0	3
76	1229	448
0	0	1
9678	3664	20174
5332	9069	23657
2803	7136	29777
137	250	1289
2502	4161	8561
0	0	1
9058	2753	15781
446	729	2040
3	4	2
0	19	12
1671	5941	6265
2	1	1
2	22	2
8	271	59
0	2	0
135	217	136
0	0	0
2	0	8
0	0	0
0	0	0
0	0	0
1685	1508	1905
278	322	130
79	115	98
1085	5066	3242
247	1294	1405
6146	8273	9202
3595	4027	6784
3052	57	2409
2599	277	2423
26	5	68
6369	4419	6665
4	7	43
1159	3229	13022
2	33	82
2408	5153	7386
0	4	2
0	2	0
1082	3252	3698
7	9	7
4063	8689	15183
352	20	48421
2724	2151	9783
36545	44552	89748
18	121	29
23	2	123
19	3	40
3881	5507	8568
124371	371	5512
1722	7148	2303
1564	7527	1768
1888	5043	9808
10259	19276	6889
369	1076	580
292651	6869	58213
773	221	945
35	10	25
10	268	4070
2403	287	266
1015	766	1161
7904	874	2936
3354	2368	2736
10319	11789	25226
0	0	0
2737	4782	4753
2	8	29
2	18	446
0	3	25
4	334	180
681	896	34731
2909	5185	4371
0	0	0
1953	1092	10523
300	0	2598
4	2	0
1	8	32
0	5	761
59	4458	5396
182	672	1164
0	4	48
2	4	352
55	158	1683
689	3396	3475
7198	6220	9679
1364	3367	2214
7696	12772	17003
2985	1121	2566
3	2	265
0	1	0
0	4	0
2	15	0
0	0	0
12	14	1306
445	14723	6407
516	645	1938
28	4471	674
26	245	8916
82	2006	159311
0	2	0
33023	48908	58403
1778	2660	4169
16	15	42
3525	1192	14137
2891	4418	5880
0	1	0
5967	9551	16517
64	60	59
0	0	5
16354	15427	5306
99	11	35
0	3	12
7	11	279
92	321	111
20555	18574	8166
5903	7642	8429
211	493	889
10	4	47504
5	0	51483
783	2	50356
32487	34	45859
37095	10	26203
119736	104	433384
2004	12	845
1974	873	141570
1417	1218	7646
247	244	333
2375	2522	13122
251	123	132
0	0	0
2186	10673	2655
0	0	0
19556	6369	3734
984	201	93
5032	4699	4958
47	701	627
20	45	1177
143	450	599
975	107	256
74	98	1081
0	0	0
204	1182	760
58	81	49
4010	4358	3902
413	3842	502
178	1953	3014
22801	24925	34110
374	372	995
1594	2883	5706
132	222	1536
31	12	883
552	1007	6298
1692	4797	4785
1075	1938	3495
363	1157	2139
547	713	985
1312	4889	6392
517	1158	16793
1522	1527	1623
3053	14661	14850
0	4	1097
547	1181	1313
609	1444	1584
76	177	3683
0	2	4
0	2	4
13	14	93
7167	10069	11883
1745	980	1122
564	267	932
5714	317	3013
0	109	95
447	5188	683
684	937	40
25406	24972	53806
47264	801	8061
35798	3021	7637
24469	40950	71977
1140	1175	1602
3206	5732	7461
157	700	6957
0	0	2
3	11	350
1	9	7
2	58	150
175	400	639
98	195	542
911	787	1905
8980	225	13665
6	2	18
762	14	475
4	0	0
3651	1282	4257
658	2406	1954
10	402	1282
2001	1630	2001
0	0	2
5257	4746	8009
5502	25	255
100	184	791
581	2382	3860
21	143	283
102	1302	860
2309	2164	2982
120	289	4004
252	344	1387
252	640	1769
5	941	309
78	312	501
5522	17410	62474
1098	1049	1864
0	0	0
2764	4061	8481
0	0	501
126	522	4534
1804	6725	9662
0	0	4
0	0	4
1	2	6
22	80	77
0	1	0
4	153	104
144	1253	8
162	665	358
2	4362	23
2	412	14
284	942	908
8931	9935	15186
1695	6097	3693
167	949	1995
293	6565	679
0	0	0
0	0	0
1505	1214	3933
5115	2724	17548
2542	988	9348
3133	15241	4738
0	5289	160
2879	1604	542
674	666	537
2208	8989	15674
16973	9441	8536
66	16	75
0	0	0
140	1	266
560	2535	787
2	14	121
45	166	92
218	502	556
0	0	38
3367	2554	6663
5453	4663	10429
1674	2868	5235
0	0	36
2	0	0
14	0	4
0	0	11
60	75	121
191	390	343
84	128	192
7	33	589
0	112	547
12	358	9386
3133	6234	13350
6	28	2427
3387	7623	6991
10	73	215
4783	26200	12796
348	759	2975
924	8592	3923
2	77	213
7580	15696	23481
8926	31	3975
14169	2413	6495
9238	17689	20785
0	683	258
0	1462	688
0	0	3
16	512	2194
0	0	0
497	4174	4210
33	667	1187
2	2	4
0	1	0
0	0	0
3	2	4834
67	45	7097
4125	10530	11898
2	5	18
0	0	47
0	2	4
1201	538	2933
69	241	315
20320	6272	9798
723	1738	4383
2535	2372	8023
2	10	13
4	2	118
8	5	2
0	0	1
335	499	3326
1	2	175
390	1702	1716
0	0	2
2	0	4
1648	1730	4965
3	4	94
0	0	0
23	40	12
1	11	5059
0	4	2
482	1645	2686
1241	3390	5430
1058	629	13413
0	0	2
0	6	44
2594	3837	5923
0	0	0
386	678	1478
238	436	122
2	0	3
16147	16003	30765
1358	1132	4106
2362	4075	8288
479	687	381
284	1680	1913
9017	14440	17765
11892	5562	16293
383	0	15
0	0	1
11	816	14659
40918	27026	112969
0	2	4
0	0	0
2117	8941	4656
3577	10474	17925
8553	16820	28955
0	22	477
0	0	0
0	0	0
0	0	0
155	158	391
437	98	501
0	0	2
1	9	196
125	42	928
24	8	75
0	0	0
10728	16802	9857
0	0	2
1	0	0
1111	1521	1189
4	87	232
2	5	23
1	0	0
0	0	0
11	37	1110
732	2340	4502
30	27	33
6	26	506
7243	11824	15681
3843	29538	4521
13069	33928	53510
81	93	752
0	0	0
1	1	4
59	357	4
0	0	0
12	30	405
1439	825	3912
0	2	5
0	61	14
390	1865	783
2160	87	1855
215	0	37
8	4	1
38	51	32
1022	1238	2620
12569	77852	51233
1348	635	3340
3604	13098	14321
1568	20075	6781
1810	5012	952
12	0	8
0	0	1
27	43	37
0	0	4094
40	202	726
102	369	1029
119	191	463
4275	1477	1316
7668	12670	32263
0	0	2
150	650	1338
5	11	3
2481	3368	14633
12	2258	2
1	986	0
9	1544	2
0	237	0
2708	1769	1360
4340	3182	16116
2545	3203	7317
0	0	0
0	0	0
0	0	0
0	0	20
303	579	4191
42	14	250
8334	19989	26267
0	1	17
0	0	20
153	204	3361
51	132	316
4	62	1205
0	2	2
8821	19792	13868
2	2	4
0	2	27
11	8	1389
2	7	6
2	4	3552
4	28	1631
0	0	0
610	4087	2450
533	2265	397
2077	2827	5626
0	1	19
2374	2363	670
0	0	1
1484	1098	1611
1326	5275	45181
542	5061	2141
4	2	6055
12	320	653
6046	11919	17112
3174	7745	7591
4043	4620	13847
0	0	0
127	16	11
69	676	1304
0	0	0
583	410	3816
22	23	2859
8236	75498	28869
6	1	1
5533	8404	27147
7153	9368	14649
0	11	120
4	202	874
339	1092	3047
0	6	781
3645	6437	10183
3324	4354	4361
4215	5257	8231
4695	5051	7194
222	1202	1197
6	58	233
14077	18165	17051
0	0	0
0	0	0
2715	2723	2296
13	14	103
2	1	275
0	0	14
349	444	2912
13	0	13
9479	7679	13209
10165	18876	23854
1	32	18
0	0	2
5	29	6277
12022	28692	42061
1279	504	3259
4507	8958	16794
0	9	8
3607	6626	5798
0	1	0
20	54	28
0	0	0
0	2	0
18	87	2169
14	4	26
34620	59481	85220
9727	10563	12887
290	61	50
944	1646	4328
5861	9368	13018
0	0	0
1	2	0
28334	1846	15368
321	1007	2225
8294	29788	31094
1709	11386	11289
118	1841	13680
48254	2211	3453
20	0	2
21506	17	1186
10725	13226	56089
20308	17119	42788
0	2	0
8330	11428	16892
2753	501	5830
744	12920	1674
4927	12026	11723
3896	7541	9710
314	1818	66
41	183	4
8418	4112	8172
389	177	220
7902	2302	4591
258	559	571
609	1166	895
2	5	8
2	0	0
0	0	0
132	682	178
15791	19059	26036
8	0	9
0	0	0
1012	2048	2090
1327	2965	6259
98	1196	3037
0	0	0
0	0	0
4960	6892	11954
5656	4228	2049
1035	2159	2859
0	2	47
0	0	15
708	1353	11301
2069	2590	5691
0	0	0
0	0	26
0	0	0
160	3259	5792
8357	3830	10996
11475	19642	26250
1389	1246	2724
0	1	1
7	28	14881
58	1266	2897
4395	6671	8960
2547	3251	3804
5644	7674	17894
0	0	0
7922	14623	7031
11	34	33
239	2119	802
277	487	7341
6986	8928	25273
1666	1301	6199
0	8	6223
2	0	4
1	0	3
22	14	2486
1763	1813	4522
84	0	137
0	0	0
0	0	0
38	4	619
3787	1715	2662
1	2	3
2368	3533	9487
17976	73459	59275
5	7	67
43	6	5069
0	0	0
15	13	5
0	11	8
7432	4028	11561
2	3	8
4	1	3
2	2	1743
9466	652	6106
0	0	0
5506	1362	6028
79	376	1421
3	5	142
4	4	800
1787	4942	18153
7858	12506	4118
26	364	1647
1282	8437	7165
5021	1119	3052
2043	3279	4695
4	18	10
2	0	4
31249	13612	22998
492	6834	813
10761	5626	16990
0	2	0
0	0	2
14	46	6776
41	182	7417
0	1	0
0	191	173
0	0	0
0	2	1
0	2	2
0	0	2
331	209	260
0	0	0
619	980	1424
0	9	11
24	11	112
0	0	0
85	1297	3554
216742	4783	101968
6462	3434	4701
0	0	0
74507	376	9223
328104	146	202435
1	0	490
14560	11	2606
1468	2459	2008
70653	10269	39899
15928	2165	5778
79859	962	8399
2	0	0
67	2442	4
0	0	0
2	0	0
2	107	10
102	30	832
1065	659	110
4	8	1
0	0	2
61	146	241
0	0	100
3755	3586	5344
0	2	0
21	3	1
2	0	0
1	14	167
0	0	24
5340	5011	6143
5971	10832	12269
0	5	90
3801	3538	10662
898	2067	1062
0	0	0
0	481	0
1366	130	5029
2738	4832	14039
1754	2454	6405
154	4323	7000
0	4	1
0	0	20
0	0	8
0	0	132
1	0	0
0	0	4
0	0	0
0	0	0
0	0	6
0	0	0
0	0	1
0	0	4
0	0	1822
0	0	0
38	9438	1603
1	2	1
6312	5819	7931
1019	6718	45825
0	1	12
1916	9925	51860
1904	3041	4409
478	3352	722
31	417	10
1261	1779	862
0	0	0
435	1501	1886
6	2	1
0	0	0
96	45	78
5	41	53
0	0	6
4	8	20
1280	11	9041
0	0	0
4	0	2
0	0	0
0	0	0
0	0	0
0	0	0
27	0	201
2029	1	18345
928	3668	1402
1020	368	1082
7262	5063	9614
0	0	0
1	92	34
0	0	0
0	0	0
0	0	0
0	24	28
1329	1328	62253
495	1853	1397
179	1627	421
0	0	0
0	0	4
0	0	0
0	0	0
4	0	108
57	5	128
1045	1846	2885
40	23	38
4	1136	12
0	1	5
0	4	1
28	68	10
3014	1524	5113
56	52	119
0	0	2
1	0	7021
3578	6132	14648
2021	22	647
9134	31	5722
667	98	542
656	5	117
633	6	480
3211	19	1296
4120	5468	16993
350	2620	244
36	18	639
0	0	0
2810	5384	7136
3524	5089	5334
3358	24246	22712
12302	24625	8429
7239	16893	694
37	2704	898
419	82	582
830	2805	15760
13	5	760
4	21	255
0	0	0
80	63	398
106	288	963
12	76	1062
27	52	77
4	4	17
4	11	42
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
218	821	851
2	1	91
12	78	277
34	3	5
0	2	1
0	0	0
223	257	33
0	0	0
26	572	207
208	13482	22
177	1094	90
7	60	290
2	3062	6
2	57	7
0	0	0
0	0	0
0	0	187
29	29	0
334	897	34
4	2	2
0	7	21
2	0	0
0	0	0
0	0	0
0	2	0
0	86	0
18	89	10
0	0	0
0	0	0
2	0	0
8	114	2
0	0	0
0	0	0
7292	11847	24473
0	0	0
0	0	267
0	0	3372
0	0	58
1302	2770	6492
0	0	0
0	50	63
2191	3302	4411
3552	3684	8902
0	0	2
28	215	13480
1537	100	7145
32	4	11
5244	637	615
2	0	0
14592	79	599
5	55326	6
0	0	17
0	0	4
0	0	0
0	0	4
3397	4404	8355
0	194	10
30	6	4421
3245	6000	5221
0	4	2
1504	2295	9349
0	0	0
0	0	0
185657	26424	59124
106	702	618
2	45	26210
0	1	2
972	1810	8819
0	0	0
0	0	0
12902	234	3205
306	772	1314
0	0	1
0	0	30
0	0	0
2	67	9
222	0	19
0	0	0
0	0	2
72	73	4007
120	172	224
7253	555	2806
3983	3818	8441
0	0	1
5909	8989	13355
324	257	666
10678	9794	15192
1710	1546	2511
0	0	0
0	0	0
0	0	0
852	117	176
124	104	236
2083	8744	11627
2	0	18
21	208	1579
5012	28257	52777
317	313	10521
0	0	1
0	1	0
2944	36843	40877
5101	15240	23977
6	1	162
0	6	23
3472	5277	10093
13	16	70
16287	4482	14645
0	0	0
0	0	77
0	0	0
0	5	0
0	1	0
159	6329	84
0	0	0
303	765	1016
0	0	0
4088	7278	15193
0	0	0
0	4	9
99	1042	888
0	0	0
491	1391	5539
2768	4184	9456
0	0	6
0	0	0
0	1	1
4	0	129
290	15168	1911
1	368	28
0	0	0
8	0	0
251	92	122
21	33	2
1	5	0
4394	5121	11573
0	4	0
0	0	14
427	20	4907
10	0	11874
295	231	2521
47	2378	922
0	0	2674
0	0	0
0	0	0
2	2	1
57509	24286	50689
4666	6874	16580
1	0	6
2	13	9875
2679	5139	12510
2	2	26
6	2	967
6	257	6
0	0	0
0	0	8
0	4	1628
56	132	346
2	0	0
0	0	0
0	0	0
0	4	2
0	0	1
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	2
0	0	16
0	0	0
0	0	0
0	0	47
0	119	5
0	0	0
0	0	58
3	10	18
4	12	12
4	0	30
0	0	0
30	92	251
2680	2921	7047
213	225	584
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
834	6535	6392
0	1	0
7329	9767	16275
10	3	4
0	0	168
316	975	1155
13036	6971	8566
0	0	1
278	4	49
0	1	9
1	0	2
2750	3960	8899
0	0	0
2	4	0
4096	8721	15598
0	0	0
0	0	0
0	0	0
0	0	0
2	1868	0
0	0	0
61	7657	1216
40	0	5
0	0	257
0	0	4988
0	0	0
2411	44467	45082
62	267	784
14734	4417	35958
2	1	1
10451	5332	82706
702	1197	2410
9	9	31
75	81	454
10	19	7
0	7	0
0	2	0
25313	40714	64894
65	68	482
2014	10062	19285
1	2	0
0	25	71
0	42	14
2452	3159	3091
12261	12970	26780
7	1	0
2021	1246	103
0	0	0
0	0	0
0	0	149
0	0	1
0	471	4
307	7066	1344
0	1	4
0	0	4
418	563	1570
929	2196	1846
4589	16475	6176
0	0	0
4	203	73
0	0	0
0	0	831
2	0	16262
0	0	8281
0	0	1033
1310	1254	2549
2087	2953	4547
3393	4911	6278
4	12	25
0	78	26
0	0	0
4	2	2323
0	0	0
0	1	4
0	0	0
0	0	0
2268	9080	17363
19532	406	5524
0	0	0
2	0	1
0	0	0
90	180	69
0	0	0
128	688	460
302	313	203
0	0	0
0	0	0
16	26	645
2	0	0
1028	47	226
0	0	0
9	1	222
131	2	76
2721153	1500	712867
167	4	21
0	0	2
2	0	48
24	2	3
169	0	1021
0	0	53
0	0	3
5	26	20
0	0	0
2	0	167
3391	3146	8148
0	4	310
751	3768	500
8	1	4
9819	10112	12396
47869	5944	80522
0	0	0
0	0	0
0	12	4
0	0	0
0	0	0
0	0	0
35508	37575	26998
3142	19616	12041
4	18	232
2492	2833	7489
2	0	0
0	0	2
721	1214	2692
3	6	244
0	0	0
0	0	0
1198	7788	1159
1410	1925	648
0	451	4
0	2	72
0	0	0
0	0	0
0	0	2
114	886	2606
0	0	0
0	276	0
0	0	0
20260	10227	28417
4349	2021	2081
11413	25324	24907
2	2	0
2	0	2
5	9	7
197	332	138
1	0	1
21299	16602	24270
0	0	0
3723	6548	9373
1879	2361	29574
0	0	1
0	0	0
74	286	693
2	2	0
2	0	14
6008	8847	15707
10503	11516	28133
11474	4705	10182
0	0	1
19	324	106943
6310	22128	11482
2422	7699	10207
0	1	1
1511	1985	4458
0	0	0
0	0	2
240	260	1699
972	1985	3098
0	0	2
2978	5962	9954
6063	9097	3732
2	8	2
2	0	0
11221	17358	33446
698565	325	653464
57	7	9
35	0	8
0	2	0
453518	318	521161
21581	2156	3348
2624	2518	3715
5680	6	76
2607	5306	5937
1	0	2
0	0	2
115	378	586
0	0	0
0	0	0
0	1	0
10004	12929	18495
20938	11847	32779
0	0	0
0	0	0
5519	6288	11723
2610	6659	8342
3	0	0
3	0	3
59	128	165
12271	25604	30022
8	5	69
0	0	0
6250	8905	10057
0	0	0
0	0	0
1	4	3
9468	8901	15870
14676	5694	11244
2	4	4
10	4	8
2	1	1
4	2	21
4768	420	2866
2571	3092	6477
41915	38318	70383
0	1	15
72	150	148
2	13	145
619	571	1283
740	876	1225
92	240	456
5703	17817	20363
0	0	3
343	560	1566
200	433	5943
19	258	195
0	10	11
60	95	120
5287	7485	17504
147	8	128
27	9	131
2847	2869	7781
0	0	0
0	0	0
1952	16	4563
0	0	0
0	0	0
90	59	76
38	68	136
255	591	839
0	2	129
2	0	1
2	2	1366
3	1	3
4925	8996	10341
0	0	0
0	0	16
0	4	12
1389	560	2293
0	0	0
0	0	0
0	0	0
10	11	75
6	16	4620
0	0	0
0	10	59
1	0	0
672	501	656
1	0	0
9	0	113489
